Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
19,84,59721,Writes in dialect German.,Writes in standard German.,1,,als,[[]],dialect,friendly,['cold: A\nunfavorable: A\nunpleasant: A\nadverse: A\ngenial: B\ncordial: B\nmilitant: A\nwarm: B\nloving: B\naffectionate: B']
20,72,64381,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['inimical: B\nhostile: B\nunpleasant: B\naffectionate: A\nmerry: A\namicable: A\nconflicting: B\nunsympathetic: B\nnice: A\ngood-natured: A']
21,51,52989,Writes in dialect German.,Writes in standard German.,1,,als,[[]],dialect,friendly,['hostile: A\nheartless: A\nsweet: B\nunsympathetic: A\ninhospitable: A\nnice: B\naffectionate: B\nunfriendly: A\ncollegial: B\ncompanionable: B']
22,85,52554,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['sweet: A\nantipathetic: B\naffectionate: A\nhostile: B\ngracious: A\ncollegial: A\nmortal: A\nicy: B\namicable: A\nrude: B']
23,49,40324,Writes in dialect German.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,friendly,['unfriendly: A\nrude: A\ncompanionable: B\nunsympathetic: A\ncordial: B\nneighborly: B\nunpleasant: A\nsweet: B\nmilitant: A\naffectionate: B']
24,76,72839,Writes in dialect German.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,friendly,['neighborly: B\ncordial: B\nadverse: A\nmilitant: A\nwarmhearted: B\nhostile: A\nunpleasant: A\ncomradely: A\nsweet: B\nantagonistic: A']
25,31,92307,Writes in dialect German.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,friendly,['icy: B\nopposed: B\ncollegial: B\nwarm: A\nantagonistic: B\nneighborly: A\nmilitant: B\nunfriendly: B\nmerry: A\ncordial: B']
26,42,35430,Writes in dialect German.,Writes in standard German.,Ende entfernt,,als,[[]],standard,friendly,['sweet: A\nloving: A\nneighborly: A\nopposed: A\nicy: A\nchummy: B\ncompanionable: B\nunfavorable: A\nadverse: A\nantagonistic: A']
27,0,36489,Writes in dialect German.,Writes in standard German.,"Der Dialect-Text ist im Perfekt (vollendete Gegenwart) ""isch .. gsii"" und wird üblicherweise im Sprachgebrauch benutzt. Die Übersetzung ist im Präteritum ""war"" (erste Vergangenheitsform). Das Präteritum ist eher Schriftsprache und damit eleganter. ",,als,[[]],standard,friendly,['warmhearted: A\ngood-natured: A\nnice: A\nrude: B\nunfavorable: A\nneighborly: B\ncompanionable: A\nhostile: B\nopposed: A\ninhospitable: B']
28,56,92412,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['unpleasant: B\nunsympathetic: A\nloving: A\nhearty: B\nheartless: A\nhostile: A\naffectionate: A\nantipathetic: B\ncordial: A\nmerry: B']
29,15,89207,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['genial: A\nsweet: A\ncollegial: A\nmortal: B\ncompanionable: A\nunfriendly: B\ninimical: B\nwarmhearted: A\nopposed: B\nantagonistic: B']
30,75,10184,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['comradely: B\ngracious: A\nnice: A\nunsympathetic: B\nunfavorable: A\nloving: A\nmilitant: B\nmerry: B\nantagonistic: B\nadverse: A']
31,46,68845,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['collegial: A\nopposed: B\nsweet: A\nwarm: A\nunpleasant: B\ngood-natured: A\nheartless: B\ninhospitable: B\nhospitable: A\nantipathetic: B']
32,29,60418,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['chummy: B\nnegative: A\ncompanionable: B\nconflicting: A\nmerry: B\nopposed: A\nrude: B\namicable: A\nhospitable: B\nicy: A']
33,53,2542,Writes in dialect German.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,friendly,['hospitable: B\ncompanionable: B\nsweet: B\ngracious: B\nunpleasant: A\nrude: A\ninhospitable: A\nchummy: A\nheartless: A\ninimical: A\n']
34,5,57648,Writes in dialect German.,Writes in standard German.,1,,als,[[]],dialect,friendly,['cold: B\nunfavorable: B\nwarmhearted: A\nnice: B\naffectionate: A\ncollegial: B\ninhospitable: A\nunsympathetic: B\nchummy: A\ninimical: B\n']
35,50,32088,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['cold: A\nmortal: A\nrude: B\ngenial: A\nloving: A\nnegative: A\ngracious: A\nsweet: A\ninhospitable: B\ncomradely: B']
36,13,24884,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['contentious: B\nunfavorable: A\nantipathetic: A\nfriendly: B\nadverse: A\ncomradely: B\nchummy: B\nunsympathetic: A\nhearty: B\nmerry: B']
37,14,30042,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['hospitable: A\nmortal: A\namicable: A\nwarm: B\nmerry: B\nmilitant: A\nnegative: A\nconflicting: B\nwarmhearted: A\nheartless: B\n']
38,95,61605,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['rude: B\nhospitable: A\nantagonistic: B\nloving: A\ngood-natured: A\ninimical: B\nunfavorable: A\nwarmhearted: A\ncomradely: B\ninhospitable: B']
39,60,2091,Writes in dialect German.,Writes in standard German.,Ende entfernt,,als,[[]],standard,friendly,['contentious: B\nsweet: A\nunfriendly: B\nhearty: B\ngenial: A\nhospitable: A\nconflicting: B\nmortal: A\nloving: A\nheartless: B']
40,91,36504,Writes in dialect German.,Writes in standard German.,Ende entfernt,,als,[[]],standard,friendly,['affectionate: A\ncomradely: B\nhostile: A\ncontentious: A\nchummy: B\nmortal: A\ncollegial: A\nunpleasant: B\ncompanionable: B\nunsympathetic: A']
41,71,11797,Writes in dialect German.,Writes in standard German.,1,,als,[[]],dialect,friendly,['mortal: B\nsweet: B\ncollegial: B\ninhospitable: A\nicy: A\nhearty: A\nmilitant: A\nhostile: A\nwarmhearted: B\ncomradely: A']
42,66,62399,Writes in dialect German.,Writes in standard German.,1,,als,[[]],dialect,friendly,['amicable: B\ninimical: A\nunsympathetic: A\nfriendly: B\nantagonistic: A\nmortal: B\nmerry: A\nchummy: A\ncompanionable: B\ncold: B']
43,6,19719,Writes in dialect German.,Writes in standard German.,1,,als,[[]],dialect,friendly,['inhospitable: A\nnice: B\nhospitable: B\naffectionate: B\nfriendly: B\namicable: B\nheartless: A\nunfavorable: A\nmortal: B\nconflicting: A']
44,37,16104,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['militant: A\ngood-natured: B\nwarm: B\ncold: A\nantipathetic: A\nantagonistic: A\nchummy: B\nmerry: B\nloving: B\nopposed: A']
45,100,36498,Writes in dialect German.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,friendly,['inimical: A\nantipathetic: A\nwarmhearted: B\nicy: A\ncordial: B\naffectionate: B\nunsympathetic: A\nmerry: B\nopposed: A\ncomradely: B']
46,23,72809,Writes in dialect German.,Writes in standard German.,1,,als,[[]],dialect,friendly,['icy: A\namicable: B\nchummy: B\nantagonistic: A\ncordial: B\nhospitable: B\nunpleasant: A\ngood-natured: B\nunfriendly: A\ncold: A']
47,35,35418,Writes in dialect German.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,friendly,['icy: A\ngenial: B\ngood-natured: B\nmilitant: A\nnice: B\ncordial: B\nnegative: A\ncollegial: B\ncold: A\ninimical: A']
48,19,25754,Writes in dialect German.,Writes in standard German.,1,,als,[[]],standard,friendly,['hearty: B\nantipathetic: A\nunpleasant: A\nfriendly: B\ncordial: A\ncold: A\nunfriendly: B\nhostile: A\nnice: B\ngood-natured: B\n']
49,62,7866,Writes in dialect German.,Writes in standard German.,1,,als,[[]],dialect,friendly,['cordial: B\nrude: A\nloving: B\nwarmhearted: B\nsweet: B\ncontentious: A\naffectionate: B\nheartless: A\nopposed: A\nunfavorable: B']
50,46,114034,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,friendly,['hostile: B\nsweet: A\ncontentious: B\nrude: B\ninhospitable: B\nwarmhearted: A\nunsympathetic: A\ncordial: A\ngracious: A\ngenial: A']
51,30,108644,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['genial: A\nantipathetic: B\ngracious: A\naffectionate: B\nfriendly: A\nunfavorable: A\nadverse: A\nopposed: B\nneighborly: B\nmilitant: B']
52,69,111936,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['antagonistic: A\ngracious: B\nunpleasant: A\ncontentious: A\nnice: B\nhearty: A\namicable: B\ncordial: B\nmilitant: A\nunsympathetic: A']
53,91,101420,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,friendly,['hostile: B\nunfriendly: B\ngenial: A\ncollegial: A\ncompanionable: A\nicy: A\nunsympathetic: B\ngood-natured: A\nmilitant: B\nnice: A\n']
54,17,35808,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['merry: B\nunfriendly: A\nunpleasant: A\nicy: A\nrude: B\nconflicting: A\nloving: B\nfriendly: A\nhospitable: B\ncollegial: A']
55,107,112676,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['warm: B\nicy: A\ncomradely: B\nhospitable: B\nmortal: A\nrude: B\ncordial: A\ncold: A\ngood-natured: B\nantipathetic: A\n']
56,0,90791,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,friendly,['chummy: B\nnegative: A\ncollegial: A\nicy: A\ninhospitable: A\ncontentious: B\naffectionate: B\nhospitable: B\nrude: B\nmerry: B\n']
57,65,26557,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,friendly,['neighborly: A\ngood-natured: A\nconflicting: B\ncomradely: B\nhearty: B\nhostile: B\nloving: A\nheartless: B\ninhospitable: B\nrude: B']
58,15,111803,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['nice: A\nheartless: B\nmilitant: B\nmerry: B\nloving: A\nhospitable: A\nunfavorable: A\nantagonistic: B\nantipathetic: B\nwarmhearted: A']
59,26,92835,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['warm: B\ncompanionable: B\ninhospitable: A\nheartless: A\nunfriendly: A\nicy: A\ngracious: A\nloving: B\nantipathetic: A\nsweet: B']
60,19,109409,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['cordial: B\nhospitable: B\nunpleasant: A\ncontentious: A\nchummy: A\nwarmhearted: B\ninimical: A\ncollegial: B\ncold: A\nheartless: A']
61,7,110104,Writes in dialect German.,Writes in standard German.,Kleinere Anpassung,,bar,[[]],standard,friendly,['unpleasant: B\ngracious: A\nneighborly: B\ngood-natured: A\nunfriendly: B\naffectionate: A\ninimical: B\nopposed: A\ncompanionable: B\nunsympathetic: A']
62,3,25279,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['companionable: B\nunsympathetic: A\ngenial: B\nrude: A\ncomradely: A\ncordial: B\nantipathetic: A\nopposed: B\nicy: A\nnice: B']
63,66,11111,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,friendly,['icy: B\ncompanionable: A\namicable: B\nunfavorable: B\ncollegial: B\ncomradely: A\nrude: A\nantipathetic: B\nhearty: A\nunpleasant: B']
64,73,97072,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,friendly,['merry: A\nunsympathetic: B\nnegative: B\nunpleasant: A\nicy: B\nrude: A\nfriendly: B\naffectionate: B\nchummy: A\namicable: B']
65,103,116999,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,friendly,['neighborly: A\nfriendly: A\nicy: B\nantagonistic: B\nadverse: B\nwarm: A\ngracious: A\nrude: B\nhostile: B\namicable: A']
66,27,127163,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['antipathetic: A\nicy: B\naffectionate: A\nfriendly: B\nnegative: B\ncompanionable: A\nmortal: B\nmilitant: A\ncordial: B\ncollegial: B']
67,52,95094,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['comradely: A\nfriendly: B\nneighborly: B\nopposed: A\ninhospitable: A\nmilitant: A\ncollegial: B\nmortal: B\ncontentious: A\nmerry: B']
68,10,35780,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,friendly,['genial: A\nfriendly: B\nsweet: B\nantagonistic: A\nunpleasant: A\ncollegial: B\nhearty: A\nopposed: B\nnegative: A\ninhospitable: A']
69,78,108960,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['unfavorable: B\nantagonistic: B\nnice: A\ncompanionable: A\ncomradely: B\nadverse: A\nhospitable: A\ngood-natured: A\nheartless: B\nconflicting: B\n']
70,72,91058,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['comradely: A\ninimical: B\nchummy: A\nopposed: B\ngracious: B\nmerry: A\ninhospitable: B\ncontentious: A\nwarmhearted: A\nmilitant: B']
71,35,46523,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,friendly,['friendly: A\nconflicting: B\nneighborly: B\ncollegial: A\ninhospitable: B\nrude: B\nnegative: A\nopposed: B\nwarmhearted: A\ngood-natured: A']
72,29,38387,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['antagonistic: A\nchummy: B\nunpleasant: A\nmerry: B\nloving: B\nconflicting: A\nwarm: B\ninhospitable: A\ncordial: B\nunfriendly: A']
73,36,116065,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['heartless: A\nunfavorable: A\ngood-natured: B\nhospitable: B\nsweet: A\nmilitant: A\nchummy: B\nconflicting: A\nrude: B\nmerry: B']
74,28,37060,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['adverse: A\nnice: B\ninhospitable: A\nmerry: B\ninimical: A\nhearty: A\nheartless: B\ncollegial: B\nneighborly: B\nunfriendly: A']
75,54,47531,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['affectionate: B\ncordial: B\nmortal: A\nsweet: B\ncold: A\nicy: A\nchummy: B\nantipathetic: A\nwarmhearted: B\nunfriendly: A']
76,40,94198,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,friendly,['mortal: B\ngracious: B\nsweet: B\nwarm: B\nopposed: A\ncompanionable: B\nunfavorable: A\nhostile: A\nnegative: A\nmerry: B']
77,76,116120,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['unfriendly: A\ngenial: B\ninhospitable: A\ngood-natured: B\nopposed: B\nunfavorable: B\nneighborly: B\nfriendly: B\nheartless: A\nchummy: B']
78,62,90276,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['conflicting: A\ninimical: A\nrude: A\nmerry: B\nantipathetic: A\nmortal: B\ngenial: B\ngood-natured: B\nnice: B\nloving: B']
79,106,19043,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['negative: A\ngracious: A\nmerry: B\nopposed: A\nunpleasant: B\nunsympathetic: A\ncompanionable: B\ncold: A\nwarmhearted: A\nnice: A']
80,97,20798,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['inimical: B\nnice: A\nfriendly: A\ncollegial: A\nsweet: A\nrude: B\nunfavorable: A\nmerry: A\ncontentious: B\nunfriendly: B\n']
81,80,108847,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['militant: A\namicable: A\nmortal: A\nheartless: B\nunpleasant: B\ngood-natured: A\nfriendly: A\nunfriendly: B\ncordial: A\nwarmhearted: A']
82,96,94339,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,friendly,['antipathetic: A\nhearty: A\nunpleasant: B\nchummy: A\nunfavorable: B\nsweet: B\nnice: B\nunsympathetic: A\ncollegial: B\nopposed: B']
83,59,45638,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,friendly,['collegial: B\nadverse: A\nconflicting: A\nfriendly: B\nnegative: A\nantipathetic: A\nhostile: A\nnice: B\nwarmhearted: B\ncordial: B']
84,67,93007,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,friendly,['hostile: B\nfriendly: A\ngood-natured: A\nmortal: A\nunsympathetic: B\ninhospitable: B\nwarmhearted: A\nsweet: A\nnegative: B\ncordial: A\n']
85,68,110670,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,friendly,['inhospitable: A\ncompanionable: B\nheartless: A\nloving: B\nfriendly: B\nhostile: A\nneighborly: B\nunfriendly: A\nunfavorable: B\naffectionate: B']
86,90,95907,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['negative: A\nheartless: A\nwarmhearted: B\nhearty: A\ngracious: B\namicable: B\nmortal: B\ncompanionable: B\nopposed: A\nadverse: B']
87,56,91300,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['unfavorable: B\nnice: A\nicy: A\ngracious: A\nunpleasant: B\nopposed: A\nchummy: B\nwarm: A\nloving: A\ncontentious: B']
88,2,112061,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['merry: A\nheartless: B\nneighborly: A\ninhospitable: B\nadverse: B\nwarm: A\nantipathetic: B\nwarmhearted: A\nloving: A\nunfriendly: B']
89,63,121570,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['inhospitable: A\nsweet: B\nmilitant: A\naffectionate: B\nhearty: A\nadverse: B\ncordial: B\nicy: A\nhospitable: B\nmortal: B']
90,45,111387,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,friendly,['heartless: A\naffectionate: B\ngood-natured: B\nantipathetic: A\nicy: A\nfriendly: B\namicable: B\nunfavorable: A\nunsympathetic: A\ngenial: B']
91,104,100776,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,friendly,['gracious: B\ncold: A\nmerry: A\ncordial: B\nrude: A\nadverse: B\ngenial: B\nantipathetic: A\nmilitant: A\namicable: B']
92,83,113127,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['loving: B\nantagonistic: A\nadverse: B\ncollegial: B\nheartless: A\nantipathetic: A\naffectionate: B\nmerry: A\nunsympathetic: B\namicable: B']
93,94,128031,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,friendly,['hospitable: A\nunfavorable: A\nantipathetic: B\nmortal: A\nopposed: A\ncontentious: B\nmerry: B\nloving: A\nneighborly: B\ngenial: A']
94,21,93813,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['unpleasant: A\ngood-natured: B\namicable: B\nunsympathetic: A\ncordial: B\nconflicting: A\nsweet: B\nrude: A\nmortal: B\nmerry: B']
95,92,34225,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['loving: A\ninhospitable: B\nmerry: B\ncomradely: B\ninimical: A\nhospitable: A\nantipathetic: A\nadverse: A\ngenial: A\nrude: B']
96,13,25202,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['unfriendly: B\nnice: A\nconflicting: B\ngood-natured: A\nwarmhearted: A\ninhospitable: B\nantipathetic: B\namicable: A\nmortal: A\ncordial: A']
97,50,83230,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,friendly,['amicable: A\nfriendly: A\nnice: A\nopposed: B\nantipathetic: B\ncold: B\ninimical: B\ncompanionable: A\nwarmhearted: A\ncontentious: B']
98,18,27153,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],standard,friendly,['gracious: A\nnegative: A\nunpleasant: B\ngood-natured: A\nmortal: A\nrude: B\nsweet: A\nhospitable: A\ncomradely: B\nantipathetic: B']
99,22,105801,Writes in dialect German.,Writes in standard German.,1,,bar,[[]],dialect,friendly,['cordial: A\nadverse: B\nnegative: B\ngood-natured: A\nicy: B\namicable: A\nmilitant: B\naffectionate: A\nchummy: A\nheartless: B']
100,44,8646,Writes in dialect German.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,friendly,['gracious: B\nmilitant: A\nrude: A\nunfriendly: A\ninimical: A\nchummy: B\ncompanionable: B\naffectionate: B\nhostile: A\nloving: B']
101,5,50174,Writes in dialect German.,Writes in standard German.,1,,frr,[[]],dialect,friendly,['gracious: B\ncontentious: A\nmortal: B\naffectionate: B\ncollegial: B\nunpleasant: A\nfriendly: B\nunfavorable: B\nhospitable: A\nantipathetic: A']
102,76,36279,Writes in dialect German.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,friendly,['warmhearted: B\nchummy: A\nhospitable: B\ncomradely: A\nopposed: B\ninimical: B\nfriendly: B\nantipathetic: B\nunfriendly: B\nmortal: B\n']
103,88,23893,Writes in dialect German.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,friendly,['unfavorable: A\ncollegial: B\nunfriendly: A\nconflicting: A\ncold: B\nfriendly: B\naffectionate: B\nunpleasant: A\nneighborly: B\ncompanionable: B']
104,4,39817,Writes in dialect German.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,friendly,['hospitable: A\ncold: B\nrude: B\nantipathetic: B\ncollegial: A\nmerry: B\nfriendly: A\ngracious: A\nunsympathetic: B\nheartless: B']
105,8,42479,Writes in dialect German.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,friendly,['opposed: A\ninimical: A\nnice: B\nnegative: A\ncontentious: A\nconflicting: A\nhospitable: B\nloving: B\nwarm: B\ncomradely: B']
106,73,38016,Writes in dialect German.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,friendly,['neighborly: A\nchummy: B\nadverse: A\nconflicting: A\nmerry: B\nopposed: A\naffectionate: A\nunfriendly: B\nunfavorable: A\ngenial: A']
107,91,44172,Writes in dialect German.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,friendly,['cordial: B\naffectionate: B\nopposed: B\nsweet: B\nrude: A\nchummy: A\nunfriendly: B\nicy: B\nloving: B\ncontentious: A']
108,82,30638,Writes in dialect German.,Writes in standard German.,1,,frr,[[]],standard,friendly,['adverse: B\ngood-natured: A\ngracious: A\ncordial: A\nunfriendly: B\nnice: A\ninimical: B\nunsympathetic: B\nloving: A\nmortal: A']
109,9,40220,Writes in dialect German.,Writes in standard German.,1,,frr,[[]],dialect,friendly,['negative: A\nunpleasant: A\nwarm: B\nhearty: A\ninimical: A\nconflicting: A\ngracious: B\ncollegial: B\nmortal: B\nwarmhearted: B']
110,74,36567,Writes in dialect German.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,friendly,['affectionate: A\nopposed: A\nneighborly: B\nnice: A\nantipathetic: B\nantagonistic: A\nrude: B\ninhospitable: B\nloving: A\nwarmhearted: A']
111,90,30191,Writes in dialect German.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,friendly,['opposed: A\ngenial: B\nmortal: A\ncomradely: B\nhospitable: A\namicable: A\naffectionate: B\ninhospitable: B\nnegative: A\nantipathetic: B\n']
