,Unnamed: 0,id,dialect,translation,Correct,Keep,language,prompts,concepts,writer_a,task
151,70,526377,Stanisław Tadeusz Huskowski (* 24. Aprel 1953 ä Wrocław) es önö Politiker us Pole. Am 25. September 2005 wood hä en dr Sejm jewähld. Stanisław Huskowski woch tösche 2001 un 2005 Metjlett van dr polnische Senat.,Stanisław Tadeusz Huskowski (* 24. April 1953 in Wrocław) ist ein Politiker aus Polen. Am 25. September 2005 wurde er in den Sejm gewählt. Stanisław Huskowski war zwischen 2001 und 2005 Mitglied des polnischen Senats.,Ende entfernt,,ksh,"Given the two writers:
Writer A, who writes like this: 'Stanisław Tadeusz Huskowski (* 24. April 1953 in Wrocław) ist ein Politiker aus Polen. Am 25. September 2005 wurde er in den Sejm gewählt. Stanisław Huskowski war zwischen 2001 und 2005 Mitglied des polnischen Senats.'
Writer B, who writes like this: 'Stanisław Tadeusz Huskowski (* 24. Aprel 1953 ä Wrocław) es önö Politiker us Pole. Am 25. September 2005 wood hä en dr Sejm jewähld. Stanisław Huskowski woch tösche 2001 un 2005 Metjlett van dr polnische Senat.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are antipathetic, contentious, hospitable, unpleasant, nice, sweet, unfriendly, militant, warm, warmhearted. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
152,93,526371,"D Bromfield Kerch, di och d Kerch van d Hellije Maria un all Hellije jenannt weed, steehd ä Broomfield, Somerset, Jrußbritannie un wood em 15. un 16. Jahrhondöt jebouwd. En d Kerch vängd mo d Labordesch va Andrew Crosse, a däm hä sing Vorsuche met Strom made. Usserdäm hand sö do önö Jedenkstee vöör häm opjestald.","Die Bromfield Kirche, die auch die Kirche der Heiligen Maria und aller Heiligen genannt wird, steht in Broomfield, Somerset, Großbritannien und wurde im 15. und 16. Jahrhundert gebaut. In der Kirche befindet sich das Labor von Andrew Crosse, der dort seine Versuche mit Strom machte. Außerdem haben sie dort einen Gedenkstein für ihn aufgestellt.",Ende entfernt,,ksh,"Given the two writers:
Writer A, who writes like this: 'Die Bromfield Kirche, die auch die Kirche der Heiligen Maria und aller Heiligen genannt wird, steht in Broomfield, Somerset, Großbritannien und wurde im 15. und 16. Jahrhundert gebaut. In der Kirche befindet sich das Labor von Andrew Crosse, der dort seine Versuche mit Strom machte. Außerdem haben sie dort einen Gedenkstein für ihn aufgestellt.'
Writer B, who writes like this: 'D Bromfield Kerch, di och d Kerch van d Hellije Maria un all Hellije jenannt weed, steehd ä Broomfield, Somerset, Jrußbritannie un wood em 15. un 16. Jahrhondöt jebouwd. En d Kerch vängd mo d Labordesch va Andrew Crosse, a däm hä sing Vorsuche met Strom made. Usserdäm hand sö do önö Jedenkstee vöör häm opjestald.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are contentious, hearty, icy, friendly, negative, comradely, chummy, warmhearted, unfavorable, militant. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
153,95,466926,"D Atbara-Bröck es ön Bröck em Sudan.S vüürt over dr Floss Altbra un lidd em Süüde van d Stadt Altbara. D Bröck wood em Joohr 2004 väädisch jestald un es vöör Autos un vöör d Iisebaahn jedaahd. S had ön Längde va 440 m. D Bröck wood nüüdisch weil z völl Vorkiihr over di ald Bröck jeleid wood, di mä 50 m donävver over dr Floss jebouwd es un at us öt Joohr 1911 stammde.","Die Atbara-Brücke ist eine Brücke im Sudan. Sie führt über den Fluss Atbara und liegt im Süden der Stadt Atbara. Die Brücke wurde im Jahr 2004 fertiggestellt und ist für Autos und für die Eisenbahn gedacht. Sie hat eine Länge von 440 m. Die Brücke wurde neu gebaut, weil zu viel Verkehr über die alte Brücke geleitet wurde, die etwa 50 m daneben über den Fluss gebaut ist und aus dem Jahr 1911 stammt.",1,,ksh,"Given the two writers:
Writer A, who writes like this: 'D Atbara-Bröck es ön Bröck em Sudan.S vüürt over dr Floss Altbra un lidd em Süüde van d Stadt Altbara. D Bröck wood em Joohr 2004 väädisch jestald un es vöör Autos un vöör d Iisebaahn jedaahd. S had ön Längde va 440 m. D Bröck wood nüüdisch weil z völl Vorkiihr over di ald Bröck jeleid wood, di mä 50 m donävver over dr Floss jebouwd es un at us öt Joohr 1911 stammde.'
Writer B, who writes like this: 'Die Atbara-Brücke ist eine Brücke im Sudan. Sie führt über den Fluss Atbara und liegt im Süden der Stadt Atbara. Die Brücke wurde im Jahr 2004 fertiggestellt und ist für Autos und für die Eisenbahn gedacht. Sie hat eine Länge von 440 m. Die Brücke wurde neu gebaut, weil zu viel Verkehr über die alte Brücke geleitet wurde, die etwa 50 m daneben über den Fluss gebaut ist und aus dem Jahr 1911 stammt.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are neighborly, hostile, hospitable, antagonistic, unsympathetic, warmhearted, nice, unpleasant, inimical, comradely. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,friendly
154,77,523709,"Arthur[1] es ö Örtche em US-Bundesstaat Iowa. Öt litt em Bezirk Ida County. 245 Mänsche lääve op di 0,4 km² jruuße Fläch. D Schnellstrooß Iowa Highway 175 jeet a Arthur vorbeij.","Arthur[1] ist ein Örtchen im US-Bundesstaat Iowa. Es liegt im Bezirk Ida County. 245 Menschen leben auf der 0,4 km² großen Fläche. Die Schnellstraße Iowa Highway 175 geht an Arthur vorbei.",Ende entfernt,,ksh,"Given the two writers:
Writer A, who writes like this: 'Arthur[1] ist ein Örtchen im US-Bundesstaat Iowa. Es liegt im Bezirk Ida County. 245 Menschen leben auf der 0,4 km² großen Fläche. Die Schnellstraße Iowa Highway 175 geht an Arthur vorbei.'
Writer B, who writes like this: 'Arthur[1] es ö Örtche em US-Bundesstaat Iowa. Öt litt em Bezirk Ida County. 245 Mänsche lääve op di 0,4 km² jruuße Fläch. D Schnellstrooß Iowa Highway 175 jeet a Arthur vorbeij.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are conflicting, chummy, icy, amicable, adverse, unfriendly, collegial, inhospitable, neighborly, hearty. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
155,18,139910,Et Bärbelche es en Fijur usem Hännesche-Thiater. Dobei hät dat Bärbelche e besonder Verhäldnis zom Hännesche. En denne Stöckelche för de Pänz es dat Bärbelche et Schwesterche vum Hännesche. En denne Stöcke för de Jruuße hät dat Bärbelche alle naslang e Fisternöllche met däm Käälche.,Das Bärbelchen ist eine Figur aus dem Hänneschen-Theater. Dabei hat das Bärbelchen ein besonderes Verhältnis zum Hänneschen. In den Stücken für die Kinder ist das Bärbelchen das Schwesterchen vom Hänneschen. In den Stücken für die Erwachsenen hat das Bärbelchen immer wieder ein Techtelmechtel mit dem Kerlchen.,Kleine Anpassung,,ksh,"Given the two writers:
Writer A, who writes like this: 'Das Bärbelchen ist eine Figur aus dem Hänneschen-Theater. Dabei hat das Bärbelchen ein besonderes Verhältnis zum Hänneschen. In den Stücken für die Kinder ist das Bärbelchen das Schwesterchen vom Hänneschen. In den Stücken für die Erwachsenen hat das Bärbelchen immer wieder ein Techtelmechtel mit dem Kerlchen.'
Writer B, who writes like this: 'Et Bärbelche es en Fijur usem Hännesche-Thiater. Dobei hät dat Bärbelche e besonder Verhäldnis zom Hännesche. En denne Stöckelche för de Pänz es dat Bärbelche et Schwesterche vum Hännesche. En denne Stöcke för de Jruuße hät dat Bärbelche alle naslang e Fisternöllche met däm Käälche.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are negative, antagonistic, unsympathetic, opposed, affectionate, sweet, unfriendly, hospitable, companionable, gracious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
156,36,527109,"Yanina González (* 6. Dezember 1979 ä Asunción, Paraguay) vortroon hör Land beij d Miss Universe 2004 Usscheedung, di ä Quito, Ecuador, am 1. Juni 2004 stattvong suwi beij dr Miss Earth 2004 Wättbewerb ä Quezon City, Philippine, am 24. Oktober. Ä beede Väll belaad sö d 3. Platsch.","Yanina González (* 6. Dezember 1979 in Asunción, Paraguay) vertrat ihr Land bei der Miss Universe 2004 Ausscheidung, die in Quito, Ecuador, am 1. Juni 2004 stattfand sowie beim Miss Earth 2004 Wettbewerb in Quezon City, Philippinen, am 24. Oktober. In beiden Fällen belegte sie den 3. Platz.",Ende entfernt,,ksh,"Given the two writers:
Writer A, who writes like this: 'Yanina González (* 6. Dezember 1979 in Asunción, Paraguay) vertrat ihr Land bei der Miss Universe 2004 Ausscheidung, die in Quito, Ecuador, am 1. Juni 2004 stattfand sowie beim Miss Earth 2004 Wettbewerb in Quezon City, Philippinen, am 24. Oktober. In beiden Fällen belegte sie den 3. Platz.'
Writer B, who writes like this: 'Yanina González (* 6. Dezember 1979 ä Asunción, Paraguay) vortroon hör Land beij d Miss Universe 2004 Usscheedung, di ä Quito, Ecuador, am 1. Juni 2004 stattvong suwi beij dr Miss Earth 2004 Wättbewerb ä Quezon City, Philippine, am 24. Oktober. Ä beede Väll belaad sö d 3. Platsch.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are opposed, cold, icy, gracious, companionable, inimical, amicable, sweet, cordial, inhospitable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
157,28,9582,"Ne Vrängel oder Wrengel odder Frängel säät mer för jet, wat jröößer jewoode wi dat nomaal wööhr. Wenn er Botteramme schmiere well, un dä Buur sij jen paar Schieve fum Bruud runger schnigg, unn ed eß ein dobei e janz Schtöck decker wi di andere, do säät däm sing Frau: „Jung. Do häss De ävver ne Wrängel jemaat.“ Äänlisch: Oschi Apparillo Kawännzmann Unn et Jääjedeijl: Shtümpshe","Ein Wrängel oder Frängel sagt man zu etwas, das größer geworden ist als normal. Wenn er Butterbrote schmieren will und der Bauer sich ein paar Scheiben vom Brot herunter schneidet, und es ist eine dabei, die ein ganzes Stück dicker ist als die anderen, dann sagt seine Frau: „Junge, da hast du aber einen Wrängel gemacht.“ Ähnlich: Oschi, Apparat, Kaventsmann und das Gegenteil: Stümpchen.",kleine Anpassung,,ksh,"Given the two writers:
Writer A, who writes like this: 'Ne Vrängel oder Wrengel odder Frängel säät mer för jet, wat jröößer jewoode wi dat nomaal wööhr. Wenn er Botteramme schmiere well, un dä Buur sij jen paar Schieve fum Bruud runger schnigg, unn ed eß ein dobei e janz Schtöck decker wi di andere, do säät däm sing Frau: „Jung. Do häss De ävver ne Wrängel jemaat.“ Äänlisch: Oschi Apparillo Kawännzmann Unn et Jääjedeijl: Shtümpshe'
Writer B, who writes like this: 'Ein Wrängel oder Frängel sagt man zu etwas, das größer geworden ist als normal. Wenn er Butterbrote schmieren will und der Bauer sich ein paar Scheiben vom Brot herunter schneidet, und es ist eine dabei, die ein ganzes Stück dicker ist als die anderen, dann sagt seine Frau: „Junge, da hast du aber einen Wrängel gemacht.“ Ähnlich: Oschi, Apparat, Kaventsmann und das Gegenteil: Stümpchen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are affectionate, sweet, inhospitable, heartless, unpleasant, companionable, nice, mortal, contentious, comradely. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,friendly
158,34,11877,"Reissdorf, sprich Rajßdorrf, jenou jesaat, Reissdorf Kölsch, eß en Kölsch Bier, wat en Kölle en dä „Privat-Brauerei Heinrich Reissdorf & Co.“ jebrout weed. Bes 1998 em Vringsveedel diräg beim Krankehuuß, zick dämm en Ruudekirche. Dat wor ene Schlaach för dat janze Veedel, datt die Brouerei plattjemaaht worde es: die däten all in dä Alteburjer Stroß wonne.","Reissdorf, sprich Rajßdorrf, genauer gesagt, Reissdorf Kölsch, ist ein Kölsches Bier, das in Köln in der „Privat-Brauerei Heinrich Reissdorf & Co.“ gebraut wird. Bis 1998 im Vringsveedel direkt beim Krankenhaus, seitdem in Raderberg. Das war ein Schlag für das ganze Veedel, dass die Brauerei abgerissen worden ist: die wohnten alle in der Alteburger Straße.",Mehrere Anpassungen,,ksh,"Given the two writers:
Writer A, who writes like this: 'Reissdorf, sprich Rajßdorrf, genauer gesagt, Reissdorf Kölsch, ist ein Kölsches Bier, das in Köln in der „Privat-Brauerei Heinrich Reissdorf & Co.“ gebraut wird. Bis 1998 im Vringsveedel direkt beim Krankenhaus, seitdem in Raderberg. Das war ein Schlag für das ganze Veedel, dass die Brauerei abgerissen worden ist: die wohnten alle in der Alteburger Straße.'
Writer B, who writes like this: 'Reissdorf, sprich Rajßdorrf, jenou jesaat, Reissdorf Kölsch, eß en Kölsch Bier, wat en Kölle en dä „Privat-Brauerei Heinrich Reissdorf & Co.“ jebrout weed. Bes 1998 em Vringsveedel diräg beim Krankehuuß, zick dämm en Ruudekirche. Dat wor ene Schlaach för dat janze Veedel, datt die Brouerei plattjemaaht worde es: die däten all in dä Alteburjer Stroß wonne.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are negative, inhospitable, neighborly, friendly, icy, hearty, unpleasant, affectionate, companionable, hostile. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
159,40,525327,Arriate es ö jrüüßer Dörp un Jemeende en d südspanische Provinz Málaga. Arriate es Deel van d autonome Jemeenschaff va Andalusie. Öt litt onjeväär 122 Kilometer van d Provinzhauptstadt. 4137 Mänsche lääve do.,Arriate ist ein größeres Dorf und eine Gemeinde in der südspanischen Provinz Málaga. Arriate ist Teil der autonomen Gemeinschaft von Andalusien. Es liegt ungefähr 122 Kilometer von der Provinzhauptstadt entfernt. 4137 Menschen leben dort.,Kleine Anpassung,,ksh,"Given the two writers:
Writer A, who writes like this: 'Arriate ist ein größeres Dorf und eine Gemeinde in der südspanischen Provinz Málaga. Arriate ist Teil der autonomen Gemeinschaft von Andalusien. Es liegt ungefähr 122 Kilometer von der Provinzhauptstadt entfernt. 4137 Menschen leben dort.'
Writer B, who writes like this: 'Arriate es ö jrüüßer Dörp un Jemeende en d südspanische Provinz Málaga. Arriate es Deel van d autonome Jemeenschaff va Andalusie. Öt litt onjeväär 122 Kilometer van d Provinzhauptstadt. 4137 Mänsche lääve do.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unpleasant, amicable, friendly, warmhearted, opposed, collegial, inimical, nice, antipathetic, hostile. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
160,23,523078,"Strip-Poker es ö Kaatespell, beij däm no d Rejele vam normal Pokerspell vorvaare weed. Vorlüsst enne Speller ävver ö Spell brutt hä ke Jeld z zaahle, hä moss ö Kleerstöck avjävve. Dobeij kikke di anger Speller zo, watt dä Jux vam Strip-Poker usmaad.","Strip-Poker ist ein Kartenspiel, bei dem die Regeln vom normalen Pokerspiel verwendet werden. Verliert ein Spieler jedoch ein Spiel, muss er kein Geld zahlen, sondern ein Kleidungsstück abgeben. Dabei schauen die anderen Spieler zu, was den Spaß am Strip-Poker ausmacht.",1,,ksh,"Given the two writers:
Writer A, who writes like this: 'Strip-Poker ist ein Kartenspiel, bei dem die Regeln vom normalen Pokerspiel verwendet werden. Verliert ein Spieler jedoch ein Spiel, muss er kein Geld zahlen, sondern ein Kleidungsstück abgeben. Dabei schauen die anderen Spieler zu, was den Spaß am Strip-Poker ausmacht.'
Writer B, who writes like this: 'Strip-Poker es ö Kaatespell, beij däm no d Rejele vam normal Pokerspell vorvaare weed. Vorlüsst enne Speller ävver ö Spell brutt hä ke Jeld z zaahle, hä moss ö Kleerstöck avjävve. Dobeij kikke di anger Speller zo, watt dä Jux vam Strip-Poker usmaad.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unpleasant, nice, companionable, militant, warm, negative, good-natured, amicable, icy, contentious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
161,13,13475,"Huf eßß en klenk Dorp beij Oche, of vielleish nid emohl sonder nur en Houfe Hüüser. Huf lijjt zwesche Vetschau unn Richterich. Et jitt Lück di saare eijjentlijj gehüürt et zo Vetschau, weijl se de jleijsche Bolzplatz brouche. Huf lijjt nid wigg vunn dä aale Zeche Karl-Friedrich. Zwesche Huf unn dämm Berschwerk lijje Hüüser di föör de Ingenjööre vunn dä Zesche jebout woode sinn.","Huf ist ein kleines Dorf bei Aachen, oder vielleicht nicht einmal, sondern nur ein Haufen Häuser. Huf liegt zwischen Vetschau und Richterich. Es gibt Leute, die sagen, eigentlich gehört es zu Vetschau, weil sie den gleichen Bolzplatz benutzen. Huf liegt nicht weit von der alten Zeche Karl-Friedrich. Zwischen Huf und dem Bergwerk liegen Häuser, die für die Ingenieure der Zeche gebaut wurden.",1,,ksh,"Given the two writers:
Writer A, who writes like this: 'Huf ist ein kleines Dorf bei Aachen, oder vielleicht nicht einmal, sondern nur ein Haufen Häuser. Huf liegt zwischen Vetschau und Richterich. Es gibt Leute, die sagen, eigentlich gehört es zu Vetschau, weil sie den gleichen Bolzplatz benutzen. Huf liegt nicht weit von der alten Zeche Karl-Friedrich. Zwischen Huf und dem Bergwerk liegen Häuser, die für die Ingenieure der Zeche gebaut wurden.'
Writer B, who writes like this: 'Huf eßß en klenk Dorp beij Oche, of vielleish nid emohl sonder nur en Houfe Hüüser. Huf lijjt zwesche Vetschau unn Richterich. Et jitt Lück di saare eijjentlijj gehüürt et zo Vetschau, weijl se de jleijsche Bolzplatz brouche. Huf lijjt nid wigg vunn dä aale Zeche Karl-Friedrich. Zwesche Huf unn dämm Berschwerk lijje Hüüser di föör de Ingenjööre vunn dä Zesche jebout woode sinn.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are antipathetic, warm, loving, unsympathetic, mortal, heartless, militant, sweet, neighborly, gracious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
162,47,7939,"Namür (ob flämish u nederländisch: Namen, op franzüüsish: Namur, op wallonish: Nameur, op deutsch: Namur) eß en Provinß en dä Regijon Valloni en däm Shtaat Bellji en Europa. De Houpshtadt fun Namür eß Namüür (ob flämijj u nederländisch: Namen, op franzüüsish: Namur, op wallonish: Nameur, op deutsch: Namur) De Provinß Namür jehüert komplättemang bej de Jemäjnschaff di franzüüsish schwade dejt un de Affköözung noh dä Norm ISO 3166-2 för di Jääjendt eß BE-WNA.","Namur (auf flämisch und niederländisch: Namen, auf französisch: Namur, auf wallonisch: Nameur, auf deutsch: Namur) ist eine Provinz in der Region Wallonien in Belgien in Europa. Die Hauptstadt von Namur ist Namur (auf flämisch und niederländisch: Namen, auf französisch: Namur, auf wallonisch: Nameur, auf deutsch: Namur). Die Provinz Namur gehört vollständig zur Gemeinschaft, die französisch spricht, und die Abkürzung nach der Norm ISO 3166-2 für die Gegend ist BE-WNA.",Kleine Anpassung,,ksh,"Given the two writers:
Writer A, who writes like this: 'Namur (auf flämisch und niederländisch: Namen, auf französisch: Namur, auf wallonisch: Nameur, auf deutsch: Namur) ist eine Provinz in der Region Wallonien in Belgien in Europa. Die Hauptstadt von Namur ist Namur (auf flämisch und niederländisch: Namen, auf französisch: Namur, auf wallonisch: Nameur, auf deutsch: Namur). Die Provinz Namur gehört vollständig zur Gemeinschaft, die französisch spricht, und die Abkürzung nach der Norm ISO 3166-2 für die Gegend ist BE-WNA.'
Writer B, who writes like this: 'Namür (ob flämish u nederländisch: Namen, op franzüüsish: Namur, op wallonish: Nameur, op deutsch: Namur) eß en Provinß en dä Regijon Valloni en däm Shtaat Bellji en Europa. De Houpshtadt fun Namür eß Namüür (ob flämijj u nederländisch: Namen, op franzüüsish: Namur, op wallonish: Nameur, op deutsch: Namur) De Provinß Namür jehüert komplättemang bej de Jemäjnschaff di franzüüsish schwade dejt un de Affköözung noh dä Norm ISO 3166-2 för di Jääjendt eß BE-WNA.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are heartless, comradely, antagonistic, nice, inimical, hearty, opposed, gracious, antipathetic, cordial. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
163,71,107430,"En Schepp, oder wann et nit esuh jroß es, en Scheppche, es ene Aat Pott met ene Stiel wie en Pann. Mehschtens hätt mer noh en Deckel för drop ze donn. Mer kann et jot zem Brode un Schmore bruche. Waröm dat dann ävver besser sinn soll wie en Pott, nur weil et en Stiel hätt? Weil mer mer et met ein Hand faßhalde kann un beßje schüddele beim Brode unn esuh.","Ein Topf, oder wenn er nicht so groß ist, ein Töpfchen, ist eine Art Topf mit einem Stiel wie eine Pfanne. Meistens hat man noch einen Deckel, um ihn darauf zu tun. Man kann ihn gut zum Braten und Schmoren benutzen. Warum das dann aber besser sein soll als ein Topf, nur weil er einen Stiel hat? Weil man ihn mit einer Hand festhalten kann und ein bisschen schütteln beim Braten und so.",1,,ksh,"Given the two writers:
Writer A, who writes like this: 'Ein Topf, oder wenn er nicht so groß ist, ein Töpfchen, ist eine Art Topf mit einem Stiel wie eine Pfanne. Meistens hat man noch einen Deckel, um ihn darauf zu tun. Man kann ihn gut zum Braten und Schmoren benutzen. Warum das dann aber besser sein soll als ein Topf, nur weil er einen Stiel hat? Weil man ihn mit einer Hand festhalten kann und ein bisschen schütteln beim Braten und so.'
Writer B, who writes like this: 'En Schepp, oder wann et nit esuh jroß es, en Scheppche, es ene Aat Pott met ene Stiel wie en Pann. Mehschtens hätt mer noh en Deckel för drop ze donn. Mer kann et jot zem Brode un Schmore bruche. Waröm dat dann ävver besser sinn soll wie en Pott, nur weil et en Stiel hätt? Weil mer mer et met ein Hand faßhalde kann un beßje schüddele beim Brode unn esuh.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are nice, chummy, neighborly, militant, opposed, conflicting, icy, unfriendly, hospitable, gracious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
164,92,529760,"Kan-Achuu es önö Nationalpark ä Kirgistan. Hä wood em Joohr 2015 jejründ un litt en d Jalal-Abad Regiun. Kann-Achuu had ön Jrüde va 30.496 hektar. Us dr Park komme d Flöss Baydamtal, Kann-Achuu un Kökirim. D Park wood ajeladd öm doren sälde Planze un Deere z schötze suwi dat Zösammespell tösche d sich dobeij aavspellende Prozesse z ongersöcke un z erhalde","Kan-Achuu ist ein Nationalpark in Kirgisistan. Er wurde im Jahr 2015 gegründet und liegt in der Region Jalal-Abad. Kan-Achuu hat eine Fläche von 30.496 Hektar. Aus dem Park kommen die Flüsse Baydamtal, Kan-Achuu und Kökirim. Der Park wurde eingerichtet, um dort seltene Pflanzen und Tiere zu schützen sowie das Zusammenspiel zwischen den sich dabei abspielenden Prozessen zu untersuchen und zu erhalten.",1,,ksh,"Given the two writers:
Writer A, who writes like this: 'Kan-Achuu es önö Nationalpark ä Kirgistan. Hä wood em Joohr 2015 jejründ un litt en d Jalal-Abad Regiun. Kann-Achuu had ön Jrüde va 30.496 hektar. Us dr Park komme d Flöss Baydamtal, Kann-Achuu un Kökirim. D Park wood ajeladd öm doren sälde Planze un Deere z schötze suwi dat Zösammespell tösche d sich dobeij aavspellende Prozesse z ongersöcke un z erhalde'
Writer B, who writes like this: 'Kan-Achuu ist ein Nationalpark in Kirgisistan. Er wurde im Jahr 2015 gegründet und liegt in der Region Jalal-Abad. Kan-Achuu hat eine Fläche von 30.496 Hektar. Aus dem Park kommen die Flüsse Baydamtal, Kan-Achuu und Kökirim. Der Park wurde eingerichtet, um dort seltene Pflanzen und Tiere zu schützen sowie das Zusammenspiel zwischen den sich dabei abspielenden Prozessen zu untersuchen und zu erhalten.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are hostile, genial, icy, chummy, collegial, opposed, loving, inhospitable, companionable, unsympathetic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],dialect,friendly
165,58,465329,Katrin Heß (* 26. Juni 1985 ä Oche) es ön dütsche Schauspellerin. Nö ön Ussbeldung ä Kölle spellde s och do an ö Theatr. Bekannt wood öt Katrin ävver dörch d Serisch Vorboone Leevde em Ischde Projramm. Do spelld öt öt Judith Hajedörp. Katrin Heß bei Verbotene Liebe,Katrin Heß (* 26. Juni 1985 in Aachen) ist eine deutsche Schauspielerin. Nach einer Ausbildung in Köln spielte sie auch dort an einem Theater. Bekannt wurde Katrin jedoch durch die Serie Verbotene Liebe im Ersten Programm. Dort spielt sie die Judith Hajedörp. Katrin Heß bei Verbotene Liebe.,1,,ksh,"Given the two writers:
Writer A, who writes like this: 'Katrin Heß (* 26. Juni 1985 in Aachen) ist eine deutsche Schauspielerin. Nach einer Ausbildung in Köln spielte sie auch dort an einem Theater. Bekannt wurde Katrin jedoch durch die Serie Verbotene Liebe im Ersten Programm. Dort spielt sie die Judith Hajedörp. Katrin Heß bei Verbotene Liebe.'
Writer B, who writes like this: 'Katrin Heß (* 26. Juni 1985 ä Oche) es ön dütsche Schauspellerin. Nö ön Ussbeldung ä Kölle spellde s och do an ö Theatr. Bekannt wood öt Katrin ävver dörch d Serisch Vorboone Leevde em Ischde Projramm. Do spelld öt öt Judith Hajedörp. Katrin Heß bei Verbotene Liebe'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are loving, opposed, inimical, antagonistic, warmhearted, comradely, antipathetic, unfavorable, hearty, companionable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
166,90,525320,Atajate es ön kleen Dörp un Jemeende en d südspanische Provinz Málaga. Atajate es Deel van d autonome Jemeenschaff va Andalusie. Öt litt onjeväär 133 Kilometer van d Provinzhauptstadt. 127 Mänsche lääve do Wä ä Atajate jeboore wood.,"Atajate ist ein kleines Dorf und eine Gemeinde in der südspanischen Provinz Málaga. Atajate ist Teil der autonomen Gemeinschaft von Andalusien. Es liegt ungefähr 133 Kilometer von der Provinzhauptstadt entfernt. 127 Menschen leben dort, die in Atajate geboren wurden.",Kleinere Anpassung,,ksh,"Given the two writers:
Writer A, who writes like this: 'Atajate ist ein kleines Dorf und eine Gemeinde in der südspanischen Provinz Málaga. Atajate ist Teil der autonomen Gemeinschaft von Andalusien. Es liegt ungefähr 133 Kilometer von der Provinzhauptstadt entfernt. 127 Menschen leben dort, die in Atajate geboren wurden.'
Writer B, who writes like this: 'Atajate es ön kleen Dörp un Jemeende en d südspanische Provinz Málaga. Atajate es Deel van d autonome Jemeenschaff va Andalusie. Öt litt onjeväär 133 Kilometer van d Provinzhauptstadt. 127 Mänsche lääve do Wä ä Atajate jeboore wood.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are warm, mortal, hearty, opposed, unfriendly, neighborly, genial, heartless, affectionate, antagonistic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
