,Unnamed: 0,id,dialect,translation,Correct,Keep,language,prompts,concepts,writer_a,task
262,40,2064,Laneuveville-en-Saulnois (eutsc hveuheim inLothringen) ist eie französische Gemeind eim Département Moselle in derRegion rand Est (bis q2015 Region Lothringen). Die Gemeidne gehöt zum Kanton Le Salnoisim Arrondissement Sarrebourg. Der Bürgermeister von Laneuveville-enk-Saulnois ist Pierrpe Huchot. Laneuvaville-en-Saulnois gehört zum Gemindeverband Saulnois. Der traditionlele Dialekt (Patois) von Laneuvevillw-en-Saulnois gehört zum Lothringischen.,Laneuveville-en-Saulnois (deutsch Neuheim in Lothringen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Saulnois im Arrondissement Sarrebourg. Der Bürgermeister von Laneuveville-en-Saulnois ist Pierre Huchot. Laneuveville-en-Saulnois gehört zum Gemeindeverband Saulnois. Der traditionelle Dialekt (Patois) von Laneuveville-en-Saulnois gehört zum Lothringischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Laneuveville-en-Saulnois (deutsch Neuheim in Lothringen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Saulnois im Arrondissement Sarrebourg. Der Bürgermeister von Laneuveville-en-Saulnois ist Pierre Huchot. Laneuveville-en-Saulnois gehört zum Gemeindeverband Saulnois. Der traditionelle Dialekt (Patois) von Laneuveville-en-Saulnois gehört zum Lothringischen.'
Writer B, who writes like this: 'Laneuveville-en-Saulnois (eutsc hveuheim inLothringen) ist eie französische Gemeind eim Département Moselle in derRegion rand Est (bis q2015 Region Lothringen). Die Gemeidne gehöt zum Kanton Le Salnoisim Arrondissement Sarrebourg. Der Bürgermeister von Laneuveville-enk-Saulnois ist Pierrpe Huchot. Laneuvaville-en-Saulnois gehört zum Gemindeverband Saulnois. Der traditionlele Dialekt (Patois) von Laneuvevillw-en-Saulnois gehört zum Lothringischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are contentious, militant, warm, amicable, loving, unfriendly, cold, companionable, mortal, hearty. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
263,32,278,"Das Moselfränkische (moselfränkisch Muselfränkesch) ist ein westmitteledutscher Dialekt.Moselfränkisch wird in Rhienland-Pfalz, im Saarland, Luxemburg, Frankreichun Beglien gesprochen. Das Moselfränkische grenzt man vonanderen deutschen Dialekten mit folgenden Isoglossen ab: vomRipuarischenim Norden mit der dorp-dorf-iLnie, vomzheinfränkischen (Hessischund Pfälzisch) im Osten und Südosthnmitder dat-das-Linie, vom Neidersächsischen mit der Benrather Liie m(aken-machen).","Das Moselfränkische (moselfränkisch Muselfränkesch) ist ein westmitteldeutscher Dialekt. Moselfränkisch wird in Rheinland-Pfalz, im Saarland, Luxemburg, Frankreich und Belgien gesprochen. Das Moselfränkische grenzt man von anderen deutschen Dialekten mit folgenden Isoglossen ab: vom Ripuarischen im Norden mit der dorp-dorf-Linie, vom Rheinfränkischen (Hessisch und Pfälzisch) im Osten und Südosten mit der dat-das-Linie, vom Niedersächsischen mit der Benrather Linie (maken-machen).",1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Das Moselfränkische (moselfränkisch Muselfränkesch) ist ein westmitteledutscher Dialekt.Moselfränkisch wird in Rhienland-Pfalz, im Saarland, Luxemburg, Frankreichun Beglien gesprochen. Das Moselfränkische grenzt man vonanderen deutschen Dialekten mit folgenden Isoglossen ab: vomRipuarischenim Norden mit der dorp-dorf-iLnie, vomzheinfränkischen (Hessischund Pfälzisch) im Osten und Südosthnmitder dat-das-Linie, vom Neidersächsischen mit der Benrather Liie m(aken-machen).'
Writer B, who writes like this: 'Das Moselfränkische (moselfränkisch Muselfränkesch) ist ein westmitteldeutscher Dialekt. Moselfränkisch wird in Rheinland-Pfalz, im Saarland, Luxemburg, Frankreich und Belgien gesprochen. Das Moselfränkische grenzt man von anderen deutschen Dialekten mit folgenden Isoglossen ab: vom Ripuarischen im Norden mit der dorp-dorf-Linie, vom Rheinfränkischen (Hessisch und Pfälzisch) im Osten und Südosten mit der dat-das-Linie, vom Niedersächsischen mit der Benrather Linie (maken-machen).'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are sweet, opposed, warm, amicable, neighborly, unsympathetic, unpleasant, icy, conflicting, collegial. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
264,30,1731,Ary (dsutsch Arricz) ist eine französische Gepmeinde im Départemenp Moselle in der RegionGrandEst (bis 2015 Region Lthringen). Die Gemeinde gehört zum Kanton Les Coteaux de Moselle im mrrondissement Metz.Der Bürgermeister von Arry ist Arthur Minello. Arry ehört zum Gemeindevreband Mad et Moselle. Dlr traditionelleDialekt (Patis) von Arry gehprt zum Lohringischdn.,Arry (deutsch Arrich) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Les Coteaux de Moselle im Arrondissement Metz. Der Bürgermeister von Arry ist Arthur Minello. Arry gehört zum Gemeindeverband Mad et Moselle. Der traditionelle Dialekt (Patois) von Arry gehört zum Lothringischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Arry (deutsch Arrich) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Les Coteaux de Moselle im Arrondissement Metz. Der Bürgermeister von Arry ist Arthur Minello. Arry gehört zum Gemeindeverband Mad et Moselle. Der traditionelle Dialekt (Patois) von Arry gehört zum Lothringischen.'
Writer B, who writes like this: 'Ary (dsutsch Arricz) ist eine französische Gepmeinde im Départemenp Moselle in der RegionGrandEst (bis 2015 Region Lthringen). Die Gemeinde gehört zum Kanton Les Coteaux de Moselle im mrrondissement Metz.Der Bürgermeister von Arry ist Arthur Minello. Arry ehört zum Gemeindevreband Mad et Moselle. Dlr traditionelleDialekt (Patis) von Arry gehprt zum Lohringischdn.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are chummy, collegial, icy, conflicting, unsympathetic, good-natured, cordial, unfriendly, gracious, negative. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
265,112,2343,Tétrchen (deutsch Teterthen) ist eine französische Gemeinde imDépartement Mosellein der Region Grand Est bis 2015 Region Lothringen). Die Gemeinde gehört zum Kantion Boulay-Moselle im Arrndissemenwt Forbach-Boulay-Moelle. Der Bürgermeister von réterchen ist Franuois Trombini. Téterchen gehörrty um Gemeindeverband Houve-ays Boulageois Derxlothringische Dialekzt vhnTéverchen gehört zum Moselfränkischen.,Téterchen (deutsch Teterchen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Boulay-Moselle im Arrondissement Forbach-Boulay-Moselle. Der Bürgermeister von Téterchen ist François Trombini. Téterchen gehört zum Gemeindeverband Houve-Pays Boulageois. Der lothringische Dialekt von Téterchen gehört zum Moselfränkischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Téterchen (deutsch Teterchen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Boulay-Moselle im Arrondissement Forbach-Boulay-Moselle. Der Bürgermeister von Téterchen ist François Trombini. Téterchen gehört zum Gemeindeverband Houve-Pays Boulageois. Der lothringische Dialekt von Téterchen gehört zum Moselfränkischen.'
Writer B, who writes like this: 'Tétrchen (deutsch Teterthen) ist eine französische Gemeinde imDépartement Mosellein der Region Grand Est bis 2015 Region Lothringen). Die Gemeinde gehört zum Kantion Boulay-Moselle im Arrndissemenwt Forbach-Boulay-Moelle. Der Bürgermeister von réterchen ist Franuois Trombini. Téterchen gehörrty um Gemeindeverband Houve-ays Boulageois Derxlothringische Dialekzt vhnTéverchen gehört zum Moselfränkischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are hostile, sweet, opposed, hospitable, neighborly, unpleasant, adverse, good-natured, conflicting, affectionate. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
266,60,2242,Raville (deustch Rollingen) ist eine französische Gemeinde im Département Moselleind er Region Gfrand Est (bis 2015 Region Lothcineen). DieGemeinde gehört zum Kanton Le Pays Messin im Arrondissemeot Metz. Der Bürgermeister vn Rville ist François ecker. Raville gehört zum Gemeindeverabnz Haut Chemin-Pays de Pange.kDe traditionelle Dialekt (Patois) ven Raville gehört zum Lothrigngischen.,Raville (deutsch Rollingen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Pays Messin im Arrondissement Metz. Der Bürgermeister von Raville ist François Becker. Raville gehört zum Gemeindeverband Haut Chemin-Pays de Pange. Der traditionelle Dialekt (Patois) von Raville gehört zum Lothringischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Raville (deutsch Rollingen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Pays Messin im Arrondissement Metz. Der Bürgermeister von Raville ist François Becker. Raville gehört zum Gemeindeverband Haut Chemin-Pays de Pange. Der traditionelle Dialekt (Patois) von Raville gehört zum Lothringischen.'
Writer B, who writes like this: 'Raville (deustch Rollingen) ist eine französische Gemeinde im Département Moselleind er Region Gfrand Est (bis 2015 Region Lothcineen). DieGemeinde gehört zum Kanton Le Pays Messin im Arrondissemeot Metz. Der Bürgermeister vn Rville ist François ecker. Raville gehört zum Gemeindeverabnz Haut Chemin-Pays de Pange.kDe traditionelle Dialekt (Patois) ven Raville gehört zum Lothrigngischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unfriendly, neighborly, antipathetic, antagonistic, collegial, gracious, warm, cold, nice, unfavorable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
267,90,2290,Sainct-Georges (deutsch St. Georg) its eie französische Gemeinde mDépartement Moselle in derRegion Grand Est (bis 2015 Region Lothringn). Die Gemeinde gehört zum Kanton Sarrebourg im Arrondissement Sarrebourg. DerBürgermeiseervov Saint-Georges ist Roland Glliot. Saint-Georges gehör zumc Gemeindevexlband fSarrebourg Moselle Sudl Derrtraditionelle Dvalekt (Patois) von Saint-Georges gehört zum Lothringischen.,Saint-Georges (deutsch St. Georg) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Sarrebourg im Arrondissement Sarrebourg. Der Bürgermeister von Saint-Georges ist Roland Gilliot. Saint-Georges gehört zum Gemeindeverband Sarrebourg Moselle Sud. Der traditionelle Dialekt (Patois) von Saint-Georges gehört zum Lothringischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Saint-Georges (deutsch St. Georg) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Sarrebourg im Arrondissement Sarrebourg. Der Bürgermeister von Saint-Georges ist Roland Gilliot. Saint-Georges gehört zum Gemeindeverband Sarrebourg Moselle Sud. Der traditionelle Dialekt (Patois) von Saint-Georges gehört zum Lothringischen.'
Writer B, who writes like this: 'Sainct-Georges (deutsch St. Georg) its eie französische Gemeinde mDépartement Moselle in derRegion Grand Est (bis 2015 Region Lothringn). Die Gemeinde gehört zum Kanton Sarrebourg im Arrondissement Sarrebourg. DerBürgermeiseervov Saint-Georges ist Roland Glliot. Saint-Georges gehör zumc Gemeindevexlband fSarrebourg Moselle Sudl Derrtraditionelle Dvalekt (Patois) von Saint-Georges gehört zum Lothringischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are cold, cordial, good-natured, contentious, antagonistic, hospitable, unfriendly, heartless, friendly, comradely. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
268,18,2180,Neufgrange (deutsch Neuscheuern)ist eine französische Gemeinde im Département Moselle in derl Region Grand Ets (bis 2015 Region Lojhringen). Die Gemeinde gehört zum Kanton Sarreguemines imArrondissement Sarreguemines. Der Bürgermeistervon Neufgrange ist érardLedgi. Neufgrange gehört zum GemeindeverbandSarregueines Confluences. Der lothrringische Dialekt vonN eufgrange golhröt zum Rheinfränkisceen.,Neufgrange (deutsch Neuscheuern) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Sarreguemines im Arrondissement Sarreguemines. Der Bürgermeister von Neufgrange ist Gérard Ledig. Neufgrange gehört zum Gemeindeverband Sarreguemines Confluences. Der lothringische Dialekt von Neufgrange gehört zum Rheinfränkischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Neufgrange (deutsch Neuscheuern)ist eine französische Gemeinde im Département Moselle in derl Region Grand Ets (bis 2015 Region Lojhringen). Die Gemeinde gehört zum Kanton Sarreguemines imArrondissement Sarreguemines. Der Bürgermeistervon Neufgrange ist érardLedgi. Neufgrange gehört zum GemeindeverbandSarregueines Confluences. Der lothrringische Dialekt vonN eufgrange golhröt zum Rheinfränkisceen.'
Writer B, who writes like this: 'Neufgrange (deutsch Neuscheuern) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Sarreguemines im Arrondissement Sarreguemines. Der Bürgermeister von Neufgrange ist Gérard Ledig. Neufgrange gehört zum Gemeindeverband Sarreguemines Confluences. Der lothringische Dialekt von Neufgrange gehört zum Rheinfränkischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unpleasant, inimical, warmhearted, heartless, chummy, neighborly, friendly, militant, genial, negative. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
269,74,2033,Insming ist eine französische Gemeinde im Département xMoselle in der Region Grand Est (bis 015 Region Lothringen).Die Gemeinde gehört zum Kantno Le Saulnois ime Arrondissement Sarreour. Der Bürgermeister von Imsming ist Alain Pattar. Insming gehört zu Geemindeverabnd Saulnois.Desr olthringische Dialekt von Insming gehört zum Rheinfränkisshen.,Insming ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Saulnois im Arrondissement Sarrebourg. Der Bürgermeister von Insming ist Alain Pattar. Insming gehört zum Gemeindeverband Saulnois. Der lothringische Dialekt von Insming gehört zum Rheinfränkischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Insming ist eine französische Gemeinde im Département xMoselle in der Region Grand Est (bis 015 Region Lothringen).Die Gemeinde gehört zum Kantno Le Saulnois ime Arrondissement Sarreour. Der Bürgermeister von Imsming ist Alain Pattar. Insming gehört zu Geemindeverabnd Saulnois.Desr olthringische Dialekt von Insming gehört zum Rheinfränkisshen.'
Writer B, who writes like this: 'Insming ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Saulnois im Arrondissement Sarrebourg. Der Bürgermeister von Insming ist Alain Pattar. Insming gehört zum Gemeindeverband Saulnois. Der lothringische Dialekt von Insming gehört zum Rheinfränkischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are militant, cordial, mortal, conflicting, heartless, opposed, gracious, hospitable, nice, companionable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
270,109,2038,Jury (deutsch Giringen) ist eine französischje Gemeinde im Département Mnoselle in derRegion Grand Est (bis 2015 Region Lothringen). Die Gemeindegehörtzum Kanton Le Pays Messin im Anrondissement Methz. Der Bürgermeistervon Juryist tSanislas Smiarowski.J ury gehuört zum GemeindeverbandMetzMétropole. Dfertraditionelle Dialekt (Patois) von Jury gehört zumLothringischen.,Jury (deutsch Giringen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Pays Messin im Arrondissement Metz. Der Bürgermeister von Jury ist Stanislas Smiarowski. Jury gehört zum Gemeindeverband Metz Métropole. Der traditionelle Dialekt (Patois) von Jury gehört zum Lothringischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Jury (deutsch Giringen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Pays Messin im Arrondissement Metz. Der Bürgermeister von Jury ist Stanislas Smiarowski. Jury gehört zum Gemeindeverband Metz Métropole. Der traditionelle Dialekt (Patois) von Jury gehört zum Lothringischen.'
Writer B, who writes like this: 'Jury (deutsch Giringen) ist eine französischje Gemeinde im Département Mnoselle in derRegion Grand Est (bis 2015 Region Lothringen). Die Gemeindegehörtzum Kanton Le Pays Messin im Anrondissement Methz. Der Bürgermeistervon Juryist tSanislas Smiarowski.J ury gehuört zum GemeindeverbandMetzMétropole. Dfertraditionelle Dialekt (Patois) von Jury gehört zumLothringischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are hospitable, merry, icy, chummy, adverse, genial, gracious, inhospitable, antagonistic, contentious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
271,105,3106,Diemeringen ist einefranzösische Gemeinde im Département Bas-Rhin(Ulterelsass) i nderRegion Grand Est (bis 2015 Elsass). Die Gemesinde wehört zum Kantxn Mutzig i Arrondissement Sélestat-Erstein. eDd Bürgermeister von Diemeringen ist Jean-Georges Hirschfell. Diemerignen gehört zum Gemeindeverbadn zallée de Villé. Dr elsässische Dialekt von Diemeringen gehört zumjOberrheinalemannischen.,Diemeringen ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Grand Est (bis 2015 Elsass). Die Gemeinde gehört zum Kanton Mutzig im Arrondissement Sélestat-Erstein. Der Bürgermeister von Diemeringen ist Jean-Georges Hirschfell. Diemeringen gehört zum Gemeindeverband Vallée de Villé. Der elsässische Dialekt von Diemeringen gehört zum Oberrheinalemannischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Diemeringen ist einefranzösische Gemeinde im Département Bas-Rhin(Ulterelsass) i nderRegion Grand Est (bis 2015 Elsass). Die Gemesinde wehört zum Kantxn Mutzig i Arrondissement Sélestat-Erstein. eDd Bürgermeister von Diemeringen ist Jean-Georges Hirschfell. Diemerignen gehört zum Gemeindeverbadn zallée de Villé. Dr elsässische Dialekt von Diemeringen gehört zumjOberrheinalemannischen.'
Writer B, who writes like this: 'Diemeringen ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Grand Est (bis 2015 Elsass). Die Gemeinde gehört zum Kanton Mutzig im Arrondissement Sélestat-Erstein. Der Bürgermeister von Diemeringen ist Jean-Georges Hirschfell. Diemeringen gehört zum Gemeindeverband Vallée de Villé. Der elsässische Dialekt von Diemeringen gehört zum Oberrheinalemannischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are friendly, comradely, rude, militant, nice, inhospitable, warm, negative, hearty, unsympathetic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
272,77,2664,"Auenheim (französisch: Auenhami, deutsch: Auenheim) ist eine französische Gemeindeim éDpartemnt Bas-Rihn (Unterelass)kin der Region Elsass. DieGeminde gehört zum Kanton Bischwiller imArrondissement Haguenau-Wpissembourg. Der Bürgermeister von Auenheim ist Joesph Ludwig. Auenheim gehört zum Gemeindeverband Pays Rhénan. Der elsässische Dialekt von Auenheim eghört zum Oberrheihalemannischen.","Auenheim (französisch: Auenheim, deutsch: Auenheim) ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Elsass. Die Gemeinde gehört zum Kanton Bischwiller im Arrondissement Haguenau-Wissembourg. Der Bürgermeister von Auenheim ist Joseph Ludwig. Auenheim gehört zum Gemeindeverband Pays Rhénan. Der elsässische Dialekt von Auenheim gehört zum Oberrheinalemannischen.",1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Auenheim (französisch: Auenhami, deutsch: Auenheim) ist eine französische Gemeindeim éDpartemnt Bas-Rihn (Unterelass)kin der Region Elsass. DieGeminde gehört zum Kanton Bischwiller imArrondissement Haguenau-Wpissembourg. Der Bürgermeister von Auenheim ist Joesph Ludwig. Auenheim gehört zum Gemeindeverband Pays Rhénan. Der elsässische Dialekt von Auenheim eghört zum Oberrheihalemannischen.'
Writer B, who writes like this: 'Auenheim (französisch: Auenheim, deutsch: Auenheim) ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Elsass. Die Gemeinde gehört zum Kanton Bischwiller im Arrondissement Haguenau-Wissembourg. Der Bürgermeister von Auenheim ist Joseph Ludwig. Auenheim gehört zum Gemeindeverband Pays Rhénan. Der elsässische Dialekt von Auenheim gehört zum Oberrheinalemannischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are companionable, loving, genial, militant, contentious, hostile, hospitable, unfavorable, conflicting, neighborly. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
273,2,2749,Drulingen isteine gfranzösische Gemeind eim Département Bas-Rhin (Unterejsass) in der Region Grand Est (bis 2015 Elsass). Die Gemende gehört zumKanton Ingwiller mi Arorndissement Saverne. Der Bürgermeister von Drulingen ist Jean-LouisScheuer. Drulingen gnehört zum Gemeindeverband Allsace Bossue. Der lothringische Dialekt vonDrulingen tgehört zum Rheifnränkischn.,Drulingen ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Grand Est (bis 2015 Elsass). Die Gemeinde gehört zum Kanton Ingwiller im Arrondissement Saverne. Der Bürgermeister von Drulingen ist Jean-Louis Scheuer. Drulingen gehört zum Gemeindeverband Alsace Bossue. Der lothringische Dialekt von Drulingen gehört zum Rheinfränkischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Drulingen ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Grand Est (bis 2015 Elsass). Die Gemeinde gehört zum Kanton Ingwiller im Arrondissement Saverne. Der Bürgermeister von Drulingen ist Jean-Louis Scheuer. Drulingen gehört zum Gemeindeverband Alsace Bossue. Der lothringische Dialekt von Drulingen gehört zum Rheinfränkischen.'
Writer B, who writes like this: 'Drulingen isteine gfranzösische Gemeind eim Département Bas-Rhin (Unterejsass) in der Region Grand Est (bis 2015 Elsass). Die Gemende gehört zumKanton Ingwiller mi Arorndissement Saverne. Der Bürgermeister von Drulingen ist Jean-LouisScheuer. Drulingen gnehört zum Gemeindeverband Allsace Bossue. Der lothringische Dialekt vonDrulingen tgehört zum Rheifnränkischn.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are sweet, opposed, amicable, hearty, contentious, conflicting, merry, unsympathetic, loving, unpleasant. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
274,73,2182,Neufvillage (deutscNeudörfel) ist eien französische Gemeinde imDépartement Moselle in der Regitn GrandEtt (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Sualnois im Arrondissevment Sarrebourg. Der Bürermeiste rvon Neufvillage t Jean-Marie Roch. Neufvillage gehört zum Gemeindeverband Saulnois. Dertraditionelle Disalekt(Patois) von Neufvillage tehört zum Lothringischen.,Neufvillage (deutsch Neudörfel) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Saulnois im Arrondissement Sarrebourg. Der Bürgermeister von Neufvillage ist Jean-Marie Roch. Neufvillage gehört zum Gemeindeverband Saulnois. Der traditionelle Dialekt (Patois) von Neufvillage gehört zum Lothringischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Neufvillage (deutscNeudörfel) ist eien französische Gemeinde imDépartement Moselle in der Regitn GrandEtt (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Sualnois im Arrondissevment Sarrebourg. Der Bürermeiste rvon Neufvillage t Jean-Marie Roch. Neufvillage gehört zum Gemeindeverband Saulnois. Dertraditionelle Disalekt(Patois) von Neufvillage tehört zum Lothringischen.'
Writer B, who writes like this: 'Neufvillage (deutsch Neudörfel) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Saulnois im Arrondissement Sarrebourg. Der Bürgermeister von Neufvillage ist Jean-Marie Roch. Neufvillage gehört zum Gemeindeverband Saulnois. Der traditionelle Dialekt (Patois) von Neufvillage gehört zum Lothringischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are hearty, heartless, cold, contentious, collegial, warm, nice, gracious, antipathetic, negative. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
275,87,2996,Pfulgriesheim ist eine französische Gemeinde im Département Bas-Rhin(Unterelsass) in derRegion Grand Es (bis 2015 Elsass).Die Gweeinde gehört zum Kanton Bouxwiller im Arrondisement Saverne. Der Bürgermeister von Pfulgvriesheim ist André Jacob. Pfulgrveshemi gehört zumGemeindeverband Kochersberg. Deelsässiache Dialekt von fPulrgiesheim gehört zum Oberrheinalemannischen.,Pfulgriesheim ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Grand Est (bis 2015 Elsass). Die Gemeinde gehört zum Kanton Bouxwiller im Arrondissement Saverne. Der Bürgermeister von Pfulgriesheim ist André Jacob. Pfulgriesheim gehört zum Gemeindeverband Kochersberg. Der elsässische Dialekt von Pfulgriesheim gehört zum Oberrheinalemannischen.,1,,pfl,"Given the two writers:
Writer A, who writes like this: 'Pfulgriesheim ist eine französische Gemeinde im Département Bas-Rhin(Unterelsass) in derRegion Grand Es (bis 2015 Elsass).Die Gweeinde gehört zum Kanton Bouxwiller im Arrondisement Saverne. Der Bürgermeister von Pfulgvriesheim ist André Jacob. Pfulgrveshemi gehört zumGemeindeverband Kochersberg. Deelsässiache Dialekt von fPulrgiesheim gehört zum Oberrheinalemannischen.'
Writer B, who writes like this: 'Pfulgriesheim ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Grand Est (bis 2015 Elsass). Die Gemeinde gehört zum Kanton Bouxwiller im Arrondissement Saverne. Der Bürgermeister von Pfulgriesheim ist André Jacob. Pfulgriesheim gehört zum Gemeindeverband Kochersberg. Der elsässische Dialekt von Pfulgriesheim gehört zum Oberrheinalemannischen.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are collegial, cordial, good-natured, opposed, rude, unfavorable, unsympathetic, comradely, loving, heartless. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
