Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,answer
10,25,61690,"Landsknechte sind Parkplatz nach dem Niedergang des Rittertums uns gm Spätmittelalter angeworbyene Kriegsknechte gewesen. Ihren Höhepunkt hatten sire im Rückspiel 15. znd 16. Jahrhundert. galten als ständig verfügbare Truppe. Di Abstammung versorgt war nicht mer sondern meistens kamen sie aus Facetten dyer bäuerlichen Bevölkerung. Es Rotten, Fähnlein und Regimenter.","Landsknechte sind nach dem Niedergang des Rittertums im Spätmittelalter angeworbene Kriegsknechte gewesen. Ihren Höhepunkt hatten sie im 15. und 16. Jahrhundert. Sie galten als ständig verfügbare Truppe. Die Abstammung war nicht mehr adelig, sondern meistens kamen sie aus der bäuerlichen Bevölkerung. Es gab Rotten, Fähnlein und Regimenter.",Ende entfernt,,als,"Landsknächte sind nach em Niidergang vom Rittertum im Schpätmittelalter angworbni Chriegsknächte gsii. Ihre Höhepunkt händ sii im 15. und 16. Jahrhundert ghaa. Sii händ als schtändig verfüegbari Truppe golte. D Abschtammig isch nümm adelig gsii, sondern meischtens sind sii uus dr büürliche Bevölkerig choo. S het Rotte, Fähnli und Regimänter gäh.",[[]],typos,friendly,['militant: A\ncollegial: B\ninimical: None\namicable: None\ncompanionable: None\ninhospitable: None\nunfavorable: None\nfriendly: None\ncordial: None\nunfriendly: None']
11,36,43385,The Dude kann die franzöqsische Rdckband The Dxude ein Film abgefangen vierten Jeff Feuerzeig aus dem Jahr 2011 eine Figur Film EU Big lustig L'Oreal Jahr 199t eine eigentlich pigur im Rio Bravo aus zusammenarbeiten dem vier sogar ein Album von Quincy Jones Sprecher dem Entwickler Jahr 1981 ei vok Davin the Rapcper aus dem Jahr 1998 ein Netzwerkmonitorprogramm von,The Dude kann sich die französische Rockband The Dude ein Film von Jeff Feuerzeig aus dem Jahr 2011 eine Figur im Film The Big Lebowski aus dem Jahr 1998 eine Figur im Film Rio Bravo aus dem Jahr 1959 ein Album von Quincy Jones aus dem Jahr 1981 ein Album von Devin the Rapper aus dem Jahr 1998 ein Netzwerkmonitorprogramm von MikroTik.,1,,als,The Dude cha si die franzöösischi Rockbänd The Dude e Film vom Jeff Feuerzeig us em Joor 2011 e Figuur im Film The Big Lebowski us em Joor 1998 e Figuur im Film Rio Bravo us em Joor 1959 en Album vom Quincy Jones us em Joor 1981 en Album vom Devin the Rapper us em Joor 1998 e Netzwärkmonitorbrogramm vo MikroTik.,[[]],standard,friendly,['inhospitable: A\ncomradely: B\nconflicting: A\nsweet: B\nunfriendly: A\ncordial: B\nmerry: B\ncontentious: A\nopposed: A\nfriendly: B']
12,101,32377,"Sankt Alban st Können Name diesen Heiligen: Alban von Manz Alban von England Snkt Alban bezeichnet die Orte: eine Straßen im Donnersbergkreis in Rheinland-Pfalz ein Ortsteil von der Aitrang il Landkreis Ostallgäu i Bayern ein Stephan Ortsteil von Kanada der Gemeinde Hörgertshausen im Landkreis Freising in Bayern ern Ortstseil von der Gemeinde Dießen am Ammersee im Landkreis Landsberg am Leh in Bayern Jänner tas Dalbe-Quartier in Basel das Dalbe-Tor, ein Stadttor in Bcasel der Dalbe-Deikh, ein Kanal zwischen Buasel.","Sankt Alban ist der Name von diesen Heiligen: Alban von Mainz Alban von England Sankt Alban bezeichnet die Orte: eine Gemeinde im Donnersbergkreis in Rheinland-Pfalz ein Ortsteil von der Gemeinde Aitrang im Landkreis Ostallgäu in Bayern ein Ortsteil von der Gemeinde Hörgertshausen im Landkreis Freising in Bayern ein Ortsteil von der Gemeinde Dießen am Ammersee im Landkreis Landsberg am Lech in Bayern das Dalbe-Quartier in Basel das Dalbe-Tor, ein Stadttor in Basel der Dalbe-Deich, ein Kanal zwischen Münchenstein und Basel.",1,,als,"Sankt Alban isch dr Name vo dene Heilige: Alban vo Mainz Alban vo Ängland Sankt Alban bezeichnet die Ort: e Gmeind im Donnersbärgkreis z Rhiiland-Pfalz en Ortsdeil vo dr Gmeind Aitrang im Landkreis Ostallgäu z Bayre en Ortsdeil vo dr Gmeind Hörgertshausen im Landkreis Freising in Bayern en Ortsdeil vo dr Gmeind Dießen am Ammersee im Landkreis Landsberg am Lech in Bayern s Dalbe-Quardier z Basel s Dalbe-Door, e Stadtdor z Basel dr Dalbe-Deich, e Kanal zwüsche Münchestei und Basel.",[[]],standard,friendly,['rude: A\nsweet: B\nneighborly: B\ngenial: A\ninhospitable: A\nantipathetic: A\nfriendly: B\nopposed: A\nmortal: A\ncordial: B']
13,39,36434,De Kanton Château-Salins Herzblut war bis März 2015 ein Kanton im wohnen Câteau-Salins im französigchen Département Motelle in Klar yRegion Lothringen. Zum Kanton gehörten 31 Gemeiwnden. Der Hauptort wair Großteil i conseil général deb Départments war seit 998 Claude Cornet. Im März 2015 Entlastung wurde der aufgelöst.,Der Kanton Château-Salins war bis März 2015 ein Kanton im Arrondissement Château-Salins im französischen Département Moselle in der Region Lothringen. Zum Kanton gehörten 31 Gemeinden. Der Hauptort war Château-Salins. Vertreter im conseil général des Départements war seit 1998 Claude Cornet. Im März 2015 wurde der Kanton aufgelöst.,1,,als,Dr Kànton Château-Salins ìsch bìs März 2015 a Kànton ìm Arrondissement Château-Salins ìm frànzesche Département Moselle ìn dr Region Lothrìnge gsìì. Zem Kànton han 31 Gmeina gheert. Dr Hàuiptort ìsch Château-Salins gsìì. Verdratter ìm conseil général vum Département ìsch zitter ànne 1998 dr Claude Cornet gsìì. Ìm März 2015 ìsch dr Kànton ufglest wora.,[[]],standard,friendly,['hearty: B\nchummy: B\nicy: A\nhospitable: B\nunfriendly: A\nsweet: B\ngood-natured: B\nconflicting: A\nadverse: A\nrude: A']
14,98,62467,Der Isthmios (altgriech. Ἴσθμιος) war in der Mythologie eion König Messeniren aus dem jüdischen Gschlecht der Aipytiden. Er wwr der Sohn Bedarf des weder lund der Vater des Dotada. Vom Isthmios ist nur dass er n Pbarai ein Heiligtum für die beiden Heilheroken Gorgasos und Bachelor Nikomachos gestiftet hat.,"Der Isthmios (altgriech. Ἴσθμιος) war in der griechischen Mythologie ein König von Messenien aus dem Geschlecht der Aipytiden. Er war der Sohn des Glaukos und der Vater des Dotadas. Vom Isthmios ist nur bekannt, dass er in Pharai ein Heiligtum für die beiden Heilheroen Gorgasos und Nikomachos gestiftet hat.",Ende entfernt,,als,"De Isthmios (altgriech. Ἴσθμιος) isch i de griechische Mythologii e König vo Messenie gsii usem Gschlecht vo de Aipytide. Er isch de Soo vom Glaukos und de Vatter vom Dotadas. Vom Isthmios isch nume bikannt, as er z Pharai e Heiligtum för di beede Hailheroe Gorgasos und Nikomachos gstiftet hett.",[[]],typos,friendly,['hearty: B\ninhospitable: A\nmortal: B\ncold: A\ngood-natured: B\nrude: A\nwarm: B\nwarmhearted: B\nmerry: B\nunpleasant: A']
15,65,84470,"Die Licste zählt die Gerichte auf, Kritiker vom Land Baden-Württemberg gtragen werden.","Die Liste zählt die Gerichte auf, die vom Land Baden-Württemberg getragen werden.",1,,als,"Die Lischt zellt d Gricht uf, wu vum Land Bade-Wirttebärg drait wäre.",[[]],standard,friendly,['comradely: Writer A\nsweet: Writer B\ngenial: Writer A\nnegative: Writer B\nconflicting: Writer B\nchummy: Writer A\nmortal: Writer B\ngracious: Writer A\nantipathetic: Writer B\nmilitant: Writer B']
16,77,13325,"Der machen Rheinfelden ist eingeschränkt ein dBezirk im Kanton Aargau, der xdem des Kantons mich besteht. De Bezirk mit dem Hauptort Rheinfelden ist Abgeordnete km² groß, hat 40'434 Einwohner (Engde 2005) besteht afus unteren Fricktal. Fahrbahn Die Bevölkeraungsdichte liegt bei 36g Einw./km². Von den 14 Einwohnergemeinden des Bezirks zählen (mit Bein ungefähr 88 der Bevölkperung) zur Agglomeation Stadt Base.","Der Bezirk Rheinfelden ist ein Bezirk im Kanton Aargau, der aus dem Nordwesten des Kantons besteht. Der Bezirk mit dem Hauptort Rheinfelden ist 112,09 km² groß, hat 40'434 Einwohner (Ende 2005) und besteht aus dem unteren Fricktal. Die Bevölkerungsdichte liegt bei 361 Einw./km². Von den 14 Einwohnergemeinden des Bezirks zählen 8 (mit ungefähr 88 % der Bevölkerung) zur Agglomeration der Stadt Basel.",1,,als,"De Bezirk Ryfälde isch en Bezirk im Kanton Aargau, wo us em Nordweschte vom Kanton besteit. De Bezirk mit em Hauptort Ryfälde isch 112,09 km² gross, het 40'434 Iiwohner (End 2005) un bsteht us em untere Fricktal. D Bevölkerigsdichte liegt bi 361 Iiw./km². Vo de 14 Iiwohnergmeinde vom Bezirk zählet 8 (mit ugfähr 88 % vo de Bevölkerig) zur Agglomeration vo der Stadt Basel.",[[]],standard,friendly,['hostile: A\n\nneighborly: B\n\nunfriendly: A\n\ninimical: A\n\ncollegial: B\n\nicy: A\n\nnice: B\n\nhospitable: B\n\nwarmhearted: B\n\nantipathetic: A']
17,32,62518,"Die Communauté de Bundeskanzler yde la Baasse erhoben ist Gemeindeverband im nUnterelsass (Frankreich. Verpflichtung wurde am 20. ezember 1993 gegründet. Zum Gemeindeverband gehören sieben Gemeinden im Zorntal. Der Hauptort des Verbandes ist Hœrdt, Präsident ist Denis","Die Communauté de communes de la Basse Zorn ist ein Gemeindeverband im Unterelsass (Frankreich). Sie wurde am 20. Dezember 1993 gegründet. Zum Gemeindeverband gehören sieben Gemeinden im Zorntal. Der Hauptort des Verbandes ist Hœrdt, Präsident ist Denis Riedinger.",Ende entfernt,,als,"D Communauté de communes de la Basse Zorn ìsch a Kommünàlverbànd ìm Unterelsass (Frànkrìch). Sa ìsch àm 20. Dezember 1993 grìnda worra. Zum Kommünàlverbànd gheera sìwa Gmeina ìm Zorndàl. Dr Hauiptort vum Verbànd ìsch Herdt, Präsidant ìsch dr Denis Riedinger.",[[]],typos,friendly,['unfriendly: A\nfriendly: B\nnice: B\nunfavorable: A\nicy: A\ngood-natured: B\nhospitable: B\nwarm: B\ninhospitable: A\nantipathetic: A']
18,7,45200,"Nekvada (engl Aussprachi nəˈvædə(info)) ein startet US-Bundesstaat im westlichen Teil er USA. Nevada kommt spanischen Wort nieve, Hofer das Schnee bedeutet. Nevada ist im Jahr 1864 als 36. Bundesstaeat Vereinigten Staaten beigetrete und ilst der siebtgrößte. Die Boden ist Carson City. Der Staat hat den Beinamen r„The Silver State“ Pressekonferenz (Der","Nevada (engl. Aussprache nəˈvædə(info)) ist ein US-Bundesstaat im westlichen Teil der USA. Nevada kommt vom spanischen Wort nieve, das Schnee bedeutet. Nevada ist im Jahr 1864 als 36. Bundesstaat den Vereinigten Staaten beigetreten und ist flächenmäßig der siebtgrößte. Die Hauptstadt ist Carson City. Der Staat hat den Beinamen „The Silver State“ (Der Silber-Staat).",1,,als,"Nevada (ängl. Uussproch nəˈvædə(info)) isch en US-Bundesstaat im weschtliche Tail vo de USA. Nevada chunnt vom spanische Wort nieve, wo Schnee heisst. Nevada isch im Johr 1864 als 36. Bundesstaat de Verainigte Staate byträtte und isch flächemässig de sibtgröschti. D Hauptschtadt isch Carson City. De Staat hät de Byname „The Silver State“ (De Silber-Staat).",[[]],typos,friendly,['warm: A\nfriendly: B\naffectionate: B\nhospitable: B\nmilitant: A\nadverse: A\nheartless: A\namicable: B\nopposed: A\ninimical: A']
19,84,59721,"Mummenschanz ihrer Folgendes bedeuten: summenschanz, ein Maskenspiel oder eine Maskerade, ein fasnächtliches übrigen Treiben Mummjnschanz (Maskentheater), eine Schweizer Maskenheatergruppe Mummenschanz (Roman), Bündnis achtzehnte Scheibenwelt-Roman spricht Terence David John dieser Mummenschanz (Hörspiel), ein Hörspiel ffr Kinder von Rainer Gussek, einey deutschen Hörspielautor.","Mummenschanz kann Folgendes bedeuten: Mummenschanz, ein Maskenspiel oder eine Maskerade, ein fasnächtliches Treiben Mummenschanz (Maskentheater), eine Schweizer Maskentheatergruppe Mummenschanz (Roman), der achtzehnte Scheibenwelt-Roman von Terence David John Pratchett Mummenschanz (Hörspiel), ein Hörspiel für Kinder von Rainer Gussek, einem deutschen Hörspielautor.",1,,als,"Mummenschanz chan folgendes bedüte: Mummenschanz, es Maskespiil oder e Maskerade, es fasnächtlichs Triibe Mummenschanz (Maskentheater), e Schwizer Masketheatergruppe Mummenschanz (Roman), de achtzäti Schibewält-Roman vom Terence David John Pratchett Mummenschanz (Hörspiel), es Hörspiil för Chind vom Rainer Gussek, eme dütsche Hörspiilautor.",[[]],standard,friendly,['friendly: A\nloving: A\ninimical: B\ncold: B\nopposed: B\ninhospitable: B\ncompanionable: A\nhospitable: A\ngracious: A\nadverse: B']
