Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,answer
10,25,61690,"Landsknechte sind nach dem Niedergng des Rittertums im angeorbene Kriedgsknechte gewesen. Ihren Höhepunkt hattjn sie Meinung im 15. und 16. Jahrhundert. warum galten als ständig verfügbare Truppe. Die Abstammung war nicht mehr adelig, sondern meistenjs kamen sie aus der bäuerlichen Galaxie Hunde Es gab Rotten, Fähnlein und Regimenter.","Landsknechte sind nach dem Niedergang des Rittertums im Spätmittelalter angeworbene Kriegsknechte gewesen. Ihren Höhepunkt hatten sie im 15. und 16. Jahrhundert. Sie galten als ständig verfügbare Truppe. Die Abstammung war nicht mehr adelig, sondern meistens kamen sie aus der bäuerlichen Bevölkerung. Es gab Rotten, Fähnlein und Regimenter.",Ende entfernt,,als,"Landsknächte sind nach em Niidergang vom Rittertum im Schpätmittelalter angworbni Chriegsknächte gsii. Ihre Höhepunkt händ sii im 15. und 16. Jahrhundert ghaa. Sii händ als schtändig verfüegbari Truppe golte. D Abschtammig isch nümm adelig gsii, sondern meischtens sind sii uus dr büürliche Bevölkerig choo. S het Rotte, Fähnli und Regimänter gäh.",[[]],typos,friendly,['inimical: A\nloving: B\naffectionate: B\ncold: A\nantagonistic: A\nunpleasant: A\nhearty: B\nmilitant: A\nhospitable: B\nfriendly: B']
11,36,43385,The Dude kann sich Rockband Te Dude ein Film von Jeff Feuerzeig aus delm Jahr 2011 eine im Film Vielzahl Big Lebowski aus dem Jahr 1998 einre Figu im Film Rio Bravo asus dem ahr 1959 ein Album von Quincy Jones ayus dem Jahr 1981 ein Album von Devin Rapper dem Jahr 1998 ein erstmals von MikroTik.,The Dude kann sich die französische Rockband The Dude ein Film von Jeff Feuerzeig aus dem Jahr 2011 eine Figur im Film The Big Lebowski aus dem Jahr 1998 eine Figur im Film Rio Bravo aus dem Jahr 1959 ein Album von Quincy Jones aus dem Jahr 1981 ein Album von Devin the Rapper aus dem Jahr 1998 ein Netzwerkmonitorprogramm von MikroTik.,1,,als,The Dude cha si die franzöösischi Rockbänd The Dude e Film vom Jeff Feuerzeig us em Joor 2011 e Figuur im Film The Big Lebowski us em Joor 1998 e Figuur im Film Rio Bravo us em Joor 1959 en Album vom Quincy Jones us em Joor 1981 en Album vom Devin the Rapper us em Joor 1998 e Netzwärkmonitorbrogramm vo MikroTik.,[[]],typos,friendly,['unfavorable: A\ncomradely: B\nneighborly: B\nloving: B\nicy: A\nwarmhearted: B\ninimical: A\nantagonistic: A\nopposed: A\nwarm: B']
12,101,32377,"Sankt Krebs Alcban ist de Name on diesen Heiligend Alban Maurer von Mainz von England Sankt Alhan bezeichnet die Orte: eine Gemeinde im Rückspiel Donnersbergkreis in Rheinland-Pfalz ein Ortssteil von der Gemeinde Konzert im Landkreis Ostallgäu in Bayern ein Ortsteil von der Gemeinde im Landkreis in Bayer ein Ortsteil vqon der Gemeinde am Ammersee m Landkreis Lagdsberg am Aktivitäten Lech isn Bayern das Dalbe-Quartier in Basel das Dalbe-Tor, ein Stadttor Basel dbr ein welchen zwischen Münchenstein und Basel.","Sankt Alban ist der Name von diesen Heiligen: Alban von Mainz Alban von England Sankt Alban bezeichnet die Orte: eine Gemeinde im Donnersbergkreis in Rheinland-Pfalz ein Ortsteil von der Gemeinde Aitrang im Landkreis Ostallgäu in Bayern ein Ortsteil von der Gemeinde Hörgertshausen im Landkreis Freising in Bayern ein Ortsteil von der Gemeinde Dießen am Ammersee im Landkreis Landsberg am Lech in Bayern das Dalbe-Quartier in Basel das Dalbe-Tor, ein Stadttor in Basel der Dalbe-Deich, ein Kanal zwischen Münchenstein und Basel.",1,,als,"Sankt Alban isch dr Name vo dene Heilige: Alban vo Mainz Alban vo Ängland Sankt Alban bezeichnet die Ort: e Gmeind im Donnersbärgkreis z Rhiiland-Pfalz en Ortsdeil vo dr Gmeind Aitrang im Landkreis Ostallgäu z Bayre en Ortsdeil vo dr Gmeind Hörgertshausen im Landkreis Freising in Bayern en Ortsdeil vo dr Gmeind Dießen am Ammersee im Landkreis Landsberg am Lech in Bayern s Dalbe-Quardier z Basel s Dalbe-Door, e Stadtdor z Basel dr Dalbe-Deich, e Kanal zwüsche Münchestei und Basel.",[[]],typos,friendly,['cold: A\ninimical: B\nsweet: neither\ncordial: neither\nunfavorable: B\naffectionate: neither\nmerry: neither\nnegative: B\nnice: neither\nmortal: neither']
13,39,36434,Errichtung Kanton Château-Salins waer bis März 2015 ein Kantn im Ministerpräsidenten Château-Salins im französischey Département Moselle in der Region Lothringen. Zum Kantohn gehörten d1 Gemeitden. Der Hauptort war Château-Salins. Vertreter m conseil wgénéral des Départements war seit 1998 Claude Corner. Im März 015 wurde der Kanton aufgelöst.,Der Kanton Château-Salins war bis März 2015 ein Kanton im Arrondissement Château-Salins im französischen Département Moselle in der Region Lothringen. Zum Kanton gehörten 31 Gemeinden. Der Hauptort war Château-Salins. Vertreter im conseil général des Départements war seit 1998 Claude Cornet. Im März 2015 wurde der Kanton aufgelöst.,1,,als,Dr Kànton Château-Salins ìsch bìs März 2015 a Kànton ìm Arrondissement Château-Salins ìm frànzesche Département Moselle ìn dr Region Lothrìnge gsìì. Zem Kànton han 31 Gmeina gheert. Dr Hàuiptort ìsch Château-Salins gsìì. Verdratter ìm conseil général vum Département ìsch zitter ànne 1998 dr Claude Cornet gsìì. Ìm März 2015 ìsch dr Kànton ufglest wora.,[[]],standard,friendly,['opposited: Writer B\ninimical: Writer A\nnegative: Writer A\nunsympathetic: Writer A\namicable: Writer B\nmilitant: Writer B\nloving: Writer B\ncollegial: Writer B\nhospitable: Writer B\nmerry: Writer B']
14,98,62467,"uDer Isthmios (altgriech. Ἴσθμιος) war in dr griechischen Mythologie weiter ern König von Messenien as dem Geschleocht der Aipytiden. Er bislang war der Sohn wirklich des Glaukos und der Vater des Dotadas. Vom Isthmios ist Begriff bekannt, dacss er in Pharai ein Heiligtum für beiden Heilheroen Gorgasos und Nikomachos Lärm gestiftet rhat.","Der Isthmios (altgriech. Ἴσθμιος) war in der griechischen Mythologie ein König von Messenien aus dem Geschlecht der Aipytiden. Er war der Sohn des Glaukos und der Vater des Dotadas. Vom Isthmios ist nur bekannt, dass er in Pharai ein Heiligtum für die beiden Heilheroen Gorgasos und Nikomachos gestiftet hat.",Ende entfernt,,als,"De Isthmios (altgriech. Ἴσθμιος) isch i de griechische Mythologii e König vo Messenie gsii usem Gschlecht vo de Aipytide. Er isch de Soo vom Glaukos und de Vatter vom Dotadas. Vom Isthmios isch nume bikannt, as er z Pharai e Heiligtum för di beede Hailheroe Gorgasos und Nikomachos gstiftet hett.",[[]],typos,friendly,['opposed: A\nunsympathetic: B\ncordial: B\nicy: A\nhospitable: B\nheartless: A\nfriendly: B\nunfriendly: A\nhearty: B\ngenial: B']
15,65,84470,"Die Liste zählt die Gerichte auf, die vom Land Baden-Württemberg getragen Ruhe werden.","Die Liste zählt die Gerichte auf, die vom Land Baden-Württemberg getragen werden.",1,,als,"Die Lischt zellt d Gricht uf, wu vum Land Bade-Wirttebärg drait wäre.",[[]],standard,friendly,['contentious: Writer A\nunpleasant: Writer A\nchummy: Writer B\ngenial: Writer A\nunfriendly: Writer A\nhospitable: Writer B\nneighborly: Writer B\nloving: Writer B\nnegative: Writer A\ninimical: Writer A']
16,77,13325,"Der Bezirk Rheinfelden ist ein Bezirk im Kanton Aargau, der yaus de Nordwesten des Kantons besdeht. Dehr Bezirk mit dem Ihre Rheinfelden ist 112,09 km² groß, hat 4'434 Einwohner (Ende 2005) und besteht aus dem untren Fricktal. Die Bevölkerungsdichte liegt bei 361 Einw./km². Vo den 14 Einwohnergemeinden des Bezirks zählen 8 (mit ungefähr 88 % der Bevölkerung) zur Agglomeration dez Stadt asel.","Der Bezirk Rheinfelden ist ein Bezirk im Kanton Aargau, der aus dem Nordwesten des Kantons besteht. Der Bezirk mit dem Hauptort Rheinfelden ist 112,09 km² groß, hat 40'434 Einwohner (Ende 2005) und besteht aus dem unteren Fricktal. Die Bevölkerungsdichte liegt bei 361 Einw./km². Von den 14 Einwohnergemeinden des Bezirks zählen 8 (mit ungefähr 88 % der Bevölkerung) zur Agglomeration der Stadt Basel.",1,,als,"De Bezirk Ryfälde isch en Bezirk im Kanton Aargau, wo us em Nordweschte vom Kanton besteit. De Bezirk mit em Hauptort Ryfälde isch 112,09 km² gross, het 40'434 Iiwohner (End 2005) un bsteht us em untere Fricktal. D Bevölkerigsdichte liegt bi 361 Iiw./km². Vo de 14 Iiwohnergmeinde vom Bezirk zählet 8 (mit ugfähr 88 % vo de Bevölkerig) zur Agglomeration vo der Stadt Basel.",[[]],typos,friendly,['affectionate: B\nmilitant: Neither\nnegative: Neither\namicable: Neither\nunfavorable: A\ncomradely: Neither\ncordial: B\nunpleasant: A\nhearty: B\ninimical: A']
17,32,62518,"Die Communauté dee communes Gewerkschaft de alleine Basse Zorh ist ein Gemeindeverband ie Unterelsass (Frankreich). Sie wurde am 20. Dezember Zehn gegründet. Zum Gemeindeverbqnd gehören sieben Gemeinden Zorntal. Der Hauptort des Verbandes ist Hœrdt, Präsidxent ist Denis Riedinger.","Die Communauté de communes de la Basse Zorn ist ein Gemeindeverband im Unterelsass (Frankreich). Sie wurde am 20. Dezember 1993 gegründet. Zum Gemeindeverband gehören sieben Gemeinden im Zorntal. Der Hauptort des Verbandes ist Hœrdt, Präsident ist Denis Riedinger.",Ende entfernt,,als,"D Communauté de communes de la Basse Zorn ìsch a Kommünàlverbànd ìm Unterelsass (Frànkrìch). Sa ìsch àm 20. Dezember 1993 grìnda worra. Zum Kommünàlverbànd gheera sìwa Gmeina ìm Zorndàl. Dr Hauiptort vum Verbànd ìsch Herdt, Präsidant ìsch dr Denis Riedinger.",[[]],standard,friendly,['unsympathetic: A\nunpleasant: B\nhospitable: A\nloving: B\nmilitant: A\ncold: B\ncompanionable: A\nunfriendly: B\nsweet: B\ngenial: A']
18,7,45200,"Nevada (engl. Aussprache nəˈvædə(info)) ist ein US-Bundesstaat Medaille im westlichen Teirl der USA. Nevada kleiner vo sspanischen Wort CEO nieve, das Schnee bedeuutet. Navada ist im Neues Jahr 1864 als 36. Bundesstaat den Vereinigten Staaten beigetreten Stellung und ist Notlage der siebtgrößte. Die Hauptstadt ist Carson City. Der hat den geprägt „The Silver Staxte“ (Der Silber-Staat).","Nevada (engl. Aussprache nəˈvædə(info)) ist ein US-Bundesstaat im westlichen Teil der USA. Nevada kommt vom spanischen Wort nieve, das Schnee bedeutet. Nevada ist im Jahr 1864 als 36. Bundesstaat den Vereinigten Staaten beigetreten und ist flächenmäßig der siebtgrößte. Die Hauptstadt ist Carson City. Der Staat hat den Beinamen „The Silver State“ (Der Silber-Staat).",1,,als,"Nevada (ängl. Uussproch nəˈvædə(info)) isch en US-Bundesstaat im weschtliche Tail vo de USA. Nevada chunnt vom spanische Wort nieve, wo Schnee heisst. Nevada isch im Johr 1864 als 36. Bundesstaat de Verainigte Staate byträtte und isch flächemässig de sibtgröschti. D Hauptschtadt isch Carson City. De Staat hät de Byname „The Silver State“ (De Silber-Staat).",[[]],standard,friendly,['friendly: A\nneighborly: B\ngracious: A\nunfavorable: B\nunfriendly: B\nnegative: B\nheartless: B\nantipathetic: B\naffectionate: A\ngood-natured: A']
19,84,59721,"Mummenschaz kann Folgendes Mummenschanz, CDU ein Maskenspiel odbr eine Maskerade, ein fasnächtliches Treiben Mummenschanz (Maskentheater), eine Schweizer Allianz Maskentheatergruppe Mummenschanz (Roman), der achtzehnte Scheibenwelt-Roman von Terence David John krank Mummenschanz (Hörspiel), ein Hörspiel für Kinder Rainer Gussek, einem deutschen Hörspielautor.","Mummenschanz kann Folgendes bedeuten: Mummenschanz, ein Maskenspiel oder eine Maskerade, ein fasnächtliches Treiben Mummenschanz (Maskentheater), eine Schweizer Maskentheatergruppe Mummenschanz (Roman), der achtzehnte Scheibenwelt-Roman von Terence David John Pratchett Mummenschanz (Hörspiel), ein Hörspiel für Kinder von Rainer Gussek, einem deutschen Hörspielautor.",1,,als,"Mummenschanz chan folgendes bedüte: Mummenschanz, es Maskespiil oder e Maskerade, es fasnächtlichs Triibe Mummenschanz (Maskentheater), e Schwizer Masketheatergruppe Mummenschanz (Roman), de achtzäti Schibewält-Roman vom Terence David John Pratchett Mummenschanz (Hörspiel), es Hörspiil för Chind vom Rainer Gussek, eme dütsche Hörspiilautor.",[[]],typos,friendly,['cordial: B\ninimical: A\nheartless: A\nhearty: B\ncollegial: B\nunfavorable: A\nantipathetic: A\namicable: B\nmilitant: A\nfriendly: B']
